11/18/2021|MEXTRAC|09|259850000|11291700925.32|43.4547
11/18/2022|MEXTRAC|09|272950000|12412605577.18|45.4757
11/19/2019|MEXTRAC|09|249900000|9055021748.39|36.2346
11/19/2020|MEXTRAC|09|286100000|10480387244.59|36.6319
11/19/2021|MEXTRAC|09|260150000|11299144247.98|43.4332
11/19/2024|MEXTRAC|09|281000000|13777542347.84|49.0304
11/20/2019|MEXTRAC|09|249050000|9007893618.63|36.1690
11/20/2020|MEXTRAC|09|285900000|10534625354.20|36.8472
11/20/2024|MEXTRAC|09|281000000|13747147596.96|48.9222
11/21/2019|MEXTRAC|09|249050000|8922903843.04|35.8278
11/21/2023|MEXTRAC|09|278300000|13070386915.57|46.9651
11/21/2024|MEXTRAC|09|281000000|13733957909.40|48.8753
11/22/2019|MEXTRAC|09|251200000|9046139629.52|36.0117
11/22/2021|MEXTRAC|09|260200000|11283379147.80|43.3643
11/22/2022|MEXTRAC|09|272950000|12411241904.88|45.4708
11/22/2023|MEXTRAC|09|278300000|13139126983.93|47.2121
11/22/2024|MEXTRAC|09|284050000|13958247683.58|49.1401
11/23/2020|MEXTRAC|09|286200000|10654206030.63|37.2264
11/23/2021|MEXTRAC|09|260200000|11382896414.76|43.7467
11/23/2022|MEXTRAC|09|272950000|12487264291.87|45.7493
11/23/2023|MEXTRAC|09|278300000|13271448507.00|47.6876
11/24/2020|MEXTRAC|09|282800000|10646738645.02|37.6476
11/24/2021|MEXTRAC|09|261350000|11396203261.19|43.6051
11/24/2022|MEXTRAC|09|272950000|12478234246.59|45.7162
11/24/2023|MEXTRAC|09|278300000|13217338213.55|47.4931
11/25/2019|MEXTRAC|09|251200000|9097479217.24|36.2161
11/25/2020|MEXTRAC|09|282000000|10478080269.63|37.1563
11/25/2021|MEXTRAC|09|261350000|11360309214.71|43.4678
11/25/2022|MEXTRAC|09|272550000|12365169633.85|45.3684
11/25/2024|MEXTRAC|09|283900000|13908185826.63|48.9897
11/26/2019|MEXTRAC|09|251200000|8972151681.59|35.7172
11/26/2020|MEXTRAC|09|282000000|10518699331.60|37.3004
11/26/2021|MEXTRAC|09|266350000|11449521173.96|42.9868
11/26/2024|MEXTRAC|09|287150000|14021251294.22|48.8290
11/27/2019|MEXTRAC|09|249400000|8948827503.68|35.8814
11/27/2020|MEXTRAC|09|282000000|10295165368.68|36.5077
11/27/2023|MEXTRAC|09|278300000|13088436622.40|47.0300
11/27/2024|MEXTRAC|09|289400000|14144621608.45|48.8757
11/28/2019|MEXTRAC|09|249400000|8956791672.51|35.9134
11/28/2022|MEXTRAC|09|272550000|12234615751.73|44.8894
11/28/2023|MEXTRAC|09|277650000|13095140186.32|47.1642
11/28/2024|MEXTRAC|09|289400000|14138875066.12|48.8558
11/29/2019|MEXTRAC|09|247550000|8812496963.41|35.5989
11/29/2021|MEXTRAC|09|271600000|11809335526.11|43.4806
11/29/2022|MEXTRAC|09|272550000|12046950402.63|44.2009
11/29/2023|MEXTRAC|09|277650000|13170437039.20|47.4354
11/29/2024|MEXTRAC|09|289450000|14080080868.32|48.6443
11/3/2020|MEXTRAC|09|287600000|9394934503.67|32.6667
11/3/2021|MEXTRAC|09|251200000|11214331676.21|44.6430
11/3/2022|MEXTRAC|09|269300000|11840078300.89|43.9661
11/3/2023|MEXTRAC|09|279350000|12750521599.55|45.6435
11/30/2020|MEXTRAC|09|282200000|10327043737.64|36.5948
11/30/2021|MEXTRAC|09|276550000|12009158889.02|43.4249
11/30/2022|MEXTRAC|09|272550000|12396484681.81|45.4833
