SECURITY,DATE,EXCHANGE,Custom,SESSION,Custom.1,VOLUME,VALUE
TRAXIONA,7/4/2025,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,15156,270714.16
TRAXIONA,7/4/2025,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,745,13382.96
TRAXIONA,7/4/2025,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,324391,5797269.45
TRAXIONA,7/4/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,2403,43019.57
TRAXIONA,7/7/2025,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,58053,1045154.68
TRAXIONA,7/7/2025,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,473331,8523921.73
TRAXIONA,7/7/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,16153,292088.2
TRAXIONA,7/7/2025,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,748,13485.65
TRAXIONA,7/7/2025,M,REGULAR TRADE,AT CLOSE,NORMAL,113600,2060704
TRAXIONA,7/7/2025,M,UNINTENTIONAL CROSS,AT CLOSE,NORMAL,113500,2058890
TRAXIONA,7/8/2025,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,5441,98391.21
TRAXIONA,7/8/2025,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,68222,1231962
TRAXIONA,7/8/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,44555,803490.39
TRAXIONA,7/8/2025,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,446125,8062548.56
TRAXIONA,7/8/2025,M,REGULAR TRADE,AT CLOSE,NORMAL,5386,97001.86
TRAXIONA,7/9/2025,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,18400,326778.01
TRAXIONA,7/9/2025,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,290419,5176993.28
TRAXIONA,7/9/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,20598,367344.93
TRAXIONA,7/9/2025,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,2690,48016.77
TRAXIONA,7/9/2025,M,REGULAR TRADE,AT CLOSE,NORMAL,3142,55581.98
TRAXIONA,7/10/2025,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,1288,22350.68
TRAXIONA,7/10/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,6287,108914.11
TRAXIONA,7/10/2025,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,437856,7574090.36
TRAXIONA,7/10/2025,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,76540,1320445.5
TRAXIONA,7/10/2025,M,UNINTENTIONAL CROSS,AT CLOSE,NORMAL,98,1680.7
TRAXIONA,7/10/2025,M,REGULAR TRADE,AT CLOSE,NORMAL,1002,17184.3
TRAXIONA,7/11/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,8678,149283.83
TRAXIONA,7/11/2025,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,285465,4904206.73
TRAXIONA,7/11/2025,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,34580,592982.44
TRAXIONA,7/11/2025,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,880,15139.4
TRAXIONA,7/14/2025,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,1068,18204.13
TRAXIONA,7/14/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,63023,1114805.74
TRAXIONA,7/14/2025,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,1141785,20169454.61
TRAXIONA,7/14/2025,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,118172,2093477.67
TRAXIONA,7/14/2025,M,REGULAR TRADE,AT CLOSE,NORMAL,4488,79931.28
TRAXIONA,7/15/2025,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,3287,56943.68
TRAXIONA,7/15/2025,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,743431,12880549.95
TRAXIONA,7/15/2025,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,138384,2393162.72
TRAXIONA,7/15/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,10124,175128.19
TRAXIONA,7/15/2025,M,REGULAR TRADE,AT CLOSE,NORMAL,4488,77552.64
TRAXIONA,7/16/2025,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,2203,37612.82
TRAXIONA,7/16/2025,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,73951,1265546.41
TRAXIONA,7/16/2025,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,790241,13509041.62
TRAXIONA,7/16/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,3639,62397.44
TRAXIONA,7/16/2025,M,UNINTENTIONAL CROSS,CONTINUOUS MARKET,CANCELLED,892,15262.12
TRAXIONA,7/16/2025,M,REGULAR TRADE,AT CLOSE,NORMAL,10277,174811.77
TRAXIONA,7/17/2025,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,14334,250609.57
TRAXIONA,7/17/2025,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,770099,13355431.09
TRAXIONA,7/17/2025,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,131213,2280970.37
TRAXIONA,7/17/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,9247,160125.62
TRAXIONA,7/17/2025,M,UNINTENTIONAL CROSS,CONTINUOUS MARKET,CANCELLED,109,1864.99
TRAXIONA,7/18/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,17063,297069.81
TRAXIONA,7/18/2025,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,1001900,17363611.02
TRAXIONA,7/18/2025,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,139149,2405653.35
TRAXIONA,7/18/2025,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,1345,23110.74
TRAXIONA,7/21/2025,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,2012,34023.67
TRAXIONA,7/21/2025,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,674780,11389533.74
TRAXIONA,7/21/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,29950,506753.88
TRAXIONA,7/21/2025,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,125771,2129589.68
TRAXIONA,7/21/2025,M,UNINTENTIONAL CROSS,CONTINUOUS MARKET,CANCELLED,1698,28390.56
TRAXIONA,7/21/2025,M,REGULAR TRADE,AT CLOSE,NORMAL,49488,838326.72
TRAXIONA,7/22/2025,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,916778,15370701.97
TRAXIONA,7/22/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,36721,615416.98
TRAXIONA,7/22/2025,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,140153,2351510.36
TRAXIONA,7/22/2025,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,2461,41276.11
TRAXIONA,7/23/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,29587,495532.15
TRAXIONA,7/23/2025,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,719799,12081738.74
TRAXIONA,7/23/2025,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,67486,1137695.46
TRAXIONA,7/23/2025,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,6078,102592.18
TRAXIONA,7/23/2025,M,UNINTENTIONAL CROSS,CONTINUOUS MARKET,CANCELLED,1016,17110.56
TRAXIONA,7/23/2025,M,REGULAR TRADE,AT CLOSE,NORMAL,4488,75398.4
TRAXIONA,7/24/2025,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,126,2145.38
TRAXIONA,7/24/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,14396,245492.54
TRAXIONA,7/24/2025,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,6664,114033.77
TRAXIONA,7/24/2025,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,217214,3709443.91
TRAXIONA,7/24/2025,M,UNINTENTIONAL CROSS,CONTINUOUS MARKET,CANCELLED,341,5831.1
TRAXIONA,7/24/2025,M,REGULAR TRADE,AT CLOSE,NORMAL,4488,76610.16
TRAXIONA,7/25/2025,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,442,7570.37
TRAXIONA,7/25/2025,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,12627,214726.79
TRAXIONA,7/25/2025,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,355667,6086081.14
TRAXIONA,7/25/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,10795,184878.41
TRAXIONA,7/25/2025,M,REGULAR TRADE,AT CLOSE,NORMAL,4488,76206.24
TRAXIONA,7/28/2025,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,4376,75097.04
TRAXIONA,7/28/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,624340,10545054.2
TRAXIONA,7/28/2025,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,359934,6168343.49
TRAXIONA,7/28/2025,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,54435,931429.1
TRAXIONA,7/28/2025,M,REGULAR TRADE,AT CLOSE,NORMAL,50000,862500
SITES1,7/1/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,4249,73140.35
SITES1,7/1/2025,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,85315,1471505.19
SITES1,7/1/2025,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,20576,355146.7
SITES1,7/1/2025,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,2000,34322
SITES1,7/1/2025,M,UNINTENTIONAL CROSS,AT CLOSE,NORMAL,40623,703184.13
SITES1,7/2/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,21438,379800.14
SITES1,7/2/2025,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,3936,69792.93
SITES1,7/2/2025,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,299910,5231437.45
SITES1,7/2/2025,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,58678,1019282.48
SITES1,7/2/2025,U,REGULAR TRADE,AT CLOSE,NORMAL,8303,142313.42
SITES1,7/2/2025,M,REGULAR TRADE,AT CLOSE,NORMAL,11467,196544.38
SITES1,7/2/2025,M,UNINTENTIONAL CROSS,AT CLOSE,NORMAL,76230,1306582.2
SITES1,7/3/2025,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,32185,554834.08
SITES1,7/3/2025,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,75739,1308823.51
SITES1,7/3/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,2826,48902.47
SITES1,7/3/2025,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,1039,17985.87
SITES1,7/3/2025,M,UNINTENTIONAL CROSS,AT CLOSE,NORMAL,70800,1214220
SITES1,7/4/2025,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,126433,2168137.9
SITES1,7/4/2025,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,45602,783358.23
SITES1,7/4/2025,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,660,11372.98
SITES1,7/4/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,14536,250715.2
SITES1,7/7/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,19155,327793.32
SITES1,7/7/2025,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,62858,1073997.4
SITES1,7/7/2025,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,248806,4246401.68
SITES1,7/7/2025,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,5314,90742.35
SITES1,7/7/2025,M,UNINTENTIONAL CROSS,AT CLOSE,NORMAL,200,3416
SITES1,7/8/2025,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,384470,6454046.62
SITES1,7/8/2025,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,46937,787970.2
SITES1,7/8/2025,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,5629,94683.21
SITES1,7/8/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,14343,241551.58
SITES1,7/8/2025,U,UNINTENTIONAL CROSS,AT CLOSE,NORMAL,25000,422000
SITES1,7/8/2025,M,UNINTENTIONAL CROSS,AT CLOSE,NORMAL,41000,692080
SITES1,7/9/2025,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,61719,1036738.19
SITES1,7/9/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,3071,51768.27
SITES1,7/9/2025,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,14692,247322.96
SITES1,7/9/2025,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,647,10877.01
SITES1,7/9/2025,M,UNINTENTIONAL CROSS,AT CLOSE,NORMAL,34403,576250.25
SITES1,7/9/2025,M,REGULAR TRADE,AT CLOSE,NORMAL,3486,58390.5
SITES1,7/10/2025,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,1800,30188.91
SITES1,7/10/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,6648,111699.43
SITES1,7/10/2025,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,141910,2391135.98
SITES1,7/10/2025,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,35011,592807.61
SITES1,7/10/2025,U,UNINTENTIONAL CROSS,AT CLOSE,NORMAL,36572,609655.24
SITES1,7/10/2025,M,REGULAR TRADE,AT CLOSE,NORMAL,1937,32289.79
SITES1,7/11/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,104424,1800943.76
SITES1,7/11/2025,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,287535,4916190.42
SITES1,7/11/2025,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,75506,1281486.77
SITES1,7/11/2025,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,2372,41215.25
SITES1,7/11/2025,M,UNINTENTIONAL CROSS,AT CLOSE,NORMAL,109977,1859711.07
SITES1,7/14/2025,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,2479,41564.66
SITES1,7/14/2025,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,137508,2303459.92
SITES1,7/14/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,16807,281932.22
SITES1,7/14/2025,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,63079,1055548.57
SITES1,7/14/2025,M,REGULAR TRADE,AT CLOSE,NORMAL,12400,207824
SITES1,7/14/2025,M,UNINTENTIONAL CROSS,AT CLOSE,NORMAL,3605,60419.8
SITES1,7/15/2025,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,24037,402604.48
SITES1,7/15/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,12974,216793.56
SITES1,7/15/2025,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,157764,2644230.9
SITES1,7/15/2025,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,842,14135.42
SITES1,7/15/2025,M,UNINTENTIONAL CROSS,AT CLOSE,NORMAL,3000,50160
SITES1,7/16/2025,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,558,9398.99
SITES1,7/16/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,7912,132992.55
SITES1,7/16/2025,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,140647,2365488.42
SITES1,7/16/2025,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,37693,634795.52
SITES1,7/17/2025,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,5488,94212.86
SITES1,7/17/2025,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,209254,3561953.41
SITES1,7/17/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,12444,212753.77
SITES1,7/17/2025,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,61993,1057777.03
SITES1,7/18/2025,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,36888,622546.5
SITES1,7/18/2025,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,179342,3025409.26
SITES1,7/18/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,13669,231044.03
SITES1,7/18/2025,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,886,14856.68
SITES1,7/18/2025,M,UNINTENTIONAL CROSS,AT CLOSE,NORMAL,4813,82013.52
SITES1,7/18/2025,M,REGULAR TRADE,AT CLOSE,NORMAL,23198,395293.92
SITES1,7/21/2025,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,1677,28598.88
SITES1,7/21/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,9706,165926.64
SITES1,7/21/2025,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,19820,338786.68
SITES1,7/21/2025,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,137470,2350337.69
SITES1,7/21/2025,M,UNINTENTIONAL CROSS,AT CLOSE,NORMAL,4792,81847.36
SITES1,7/21/2025,M,REGULAR TRADE,AT CLOSE,NORMAL,208,3552.64
SITES1,7/22/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,18865,324094.53
SITES1,7/22/2025,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,254030,4362721.13
SITES1,7/22/2025,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,56123,963304.28
SITES1,7/22/2025,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,13984,239416.97
SITES1,7/22/2025,M,UNINTENTIONAL CROSS,AT CLOSE,NORMAL,200,3430
SITES1,7/22/2025,M,REGULAR TRADE,AT CLOSE,NORMAL,200,3430
SITES1,7/23/2025,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,175884,3008580.21
SITES1,7/23/2025,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,31829,543350.6
SITES1,7/23/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,16442,281101.17
SITES1,7/23/2025,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,10972,192222.4
SITES1,7/23/2025,M,UNINTENTIONAL CROSS,AT CLOSE,NORMAL,200,3388
SITES1,7/24/2025,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,6000,100715.96
SITES1,7/24/2025,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,44427,744122.14
SITES1,7/24/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,27829,467484.96
SITES1,7/24/2025,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,255132,4286484.07
SITES1,7/24/2025,M,UNINTENTIONAL CROSS,AT CLOSE,NORMAL,5920,98153.6
SITES1,7/24/2025,M,REGULAR TRADE,AT CLOSE,NORMAL,83600,1386088
SITES1,7/25/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,13841,229438.08
SITES1,7/25/2025,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,1121406,18504934.74
SITES1,7/25/2025,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,23972,394246.14
SITES1,7/25/2025,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,1606,26602.54
SITES1,7/28/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,6333,105036.28
SITES1,7/28/2025,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,31127,517079.08
SITES1,7/28/2025,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,218407,3638142.15
SITES1,7/28/2025,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,1124,18498.93
FIBRAMQ,7/1/2025,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,1305938,39282656.02
FIBRAMQ,7/1/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,106091,3189200.39
FIBRAMQ,7/1/2025,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,158206,4763471.92
FIBRAMQ,7/1/2025,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,17285,521547.32
FIBRAMQ,7/1/2025,M,UNINTENTIONAL CROSS,AT CLOSE,NORMAL,9552,289139.04
FIBRAMQ,7/1/2025,M,REGULAR TRADE,AT CLOSE,NORMAL,52509,1589447.43
FIBRAMQ,7/2/2025,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,228782,7044020.33
FIBRAMQ,7/2/2025,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,12871,395873.21
FIBRAMQ,7/2/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,100954,3101478.77
FIBRAMQ,7/2/2025,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,1246016,38372998.13
FIBRAMQ,7/2/2025,M,REGULAR TRADE,AT CLOSE,NORMAL,105262,3284174.4
FIBRAMQ,7/2/2025,M,UNINTENTIONAL CROSS,AT CLOSE,NORMAL,65737,2050994.4
FIBRAMQ,7/2/2025,U,UNINTENTIONAL CROSS,AT CLOSE,NORMAL,3360,104832
FIBRAMQ,7/3/2025,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,612519,19089200.18
FIBRAMQ,7/3/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,11595,361483.75
FIBRAMQ,7/3/2025,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,92067,2872968.5
FIBRAMQ,7/3/2025,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,14088,440284.6
FIBRAMQ,7/3/2025,M,REGULAR TRADE,AT CLOSE,NORMAL,63286,1984648.96
FIBRAMQ,7/3/2025,M,UNINTENTIONAL CROSS,AT CLOSE,NORMAL,55514,1740919.04
FIBRAMQ,7/4/2025,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,2498,77841.76
FIBRAMQ,7/4/2025,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,25530,792721.73
FIBRAMQ,7/4/2025,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,282837,8785392.61
FIBRAMQ,7/4/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,5406,167997.27
FIBRAMQ,7/7/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,23510,732760.32
FIBRAMQ,7/7/2025,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,649283,20165913.52
FIBRAMQ,7/7/2025,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,68622,2135266.29
FIBRAMQ,7/7/2025,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,2199,67982.89
FIBRAMQ,7/7/2025,M,UNINTENTIONAL CROSS,AT CLOSE,NORMAL,300,9357
FIBRAMQ,7/7/2025,M,REGULAR TRADE,AT CLOSE,NORMAL,59400,1852686
FIBRAMQ,7/8/2025,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,9276,288035.82
FIBRAMQ,7/8/2025,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,51479,1599185.55
FIBRAMQ,7/8/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,25170,782320.67
FIBRAMQ,7/8/2025,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,569547,17697427.4
FIBRAMQ,7/8/2025,U,UNINTENTIONAL CROSS,AT CLOSE,NORMAL,21000,651840
FIBRAMQ,7/8/2025,M,REGULAR TRADE,AT CLOSE,NORMAL,12000,372480
FIBRAMQ,7/8/2025,M,UNINTENTIONAL CROSS,AT CLOSE,NORMAL,29800,924992
FIBRAMQ,7/9/2025,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,1642,51180.15
FIBRAMQ,7/9/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,36749,1152624.57
FIBRAMQ,7/9/2025,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,855251,26708624.25
FIBRAMQ,7/9/2025,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,88888,2779086.33
FIBRAMQ,7/9/2025,M,UNINTENTIONAL CROSS,AT CLOSE,NORMAL,115513,3631728.72
FIBRAMQ,7/9/2025,M,REGULAR TRADE,AT CLOSE,NORMAL,47618,1497109.92
FIBRAMQ,7/10/2025,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,649477,20130818.92
FIBRAMQ,7/10/2025,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,79625,2467085.95
FIBRAMQ,7/10/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,15848,491472.84
FIBRAMQ,7/10/2025,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,3391,105408.83
FIBRAMQ,7/10/2025,M,REGULAR TRADE,AT CLOSE,NORMAL,22882,707053.8
FIBRAMQ,7/10/2025,M,UNINTENTIONAL CROSS,AT CLOSE,NORMAL,20186,623747.4
FIBRAMQ,7/11/2025,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,4889,151964.67
FIBRAMQ,7/11/2025,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,660402,20497457.22
FIBRAMQ,7/11/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,51766,1606390.98
FIBRAMQ,7/11/2025,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,72287,2240896.97
FIBRAMQ,7/11/2025,M,UNINTENTIONAL CROSS,AT CLOSE,NORMAL,56749,1767163.86
FIBRAMQ,7/14/2025,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,680,20960.7
FIBRAMQ,7/14/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,10377,319425.3
FIBRAMQ,7/14/2025,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,462810,14257352.36
FIBRAMQ,7/14/2025,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,30591,942267.1
FIBRAMQ,7/14/2025,M,REGULAR TRADE,AT CLOSE,NORMAL,67299,2079539.1
FIBRAMQ,7/15/2025,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,56019,1718080.52
FIBRAMQ,7/15/2025,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,2567,78740.95
FIBRAMQ,7/15/2025,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,573785,17621718.33
FIBRAMQ,7/15/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,65895,2021902.99
FIBRAMQ,7/15/2025,M,REGULAR TRADE,AT CLOSE,NORMAL,128622,3969274.92
FIBRAMQ,7/15/2025,M,UNINTENTIONAL CROSS,AT CLOSE,NORMAL,82327,2540611.22
FIBRAMQ,7/16/2025,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,5258,161563.77
