21/2/2022|25/2/2022|ALPEK|A|26.18|517000.00|13535060.00
21/2/2022|25/2/2022|DANHOS|13|25.00|1247807.00|31195175.00
21/2/2022|25/2/2022|DANHOS|13|25.00|400000.00|10000000.00
21/2/2022|25/2/2022|DANHOS|13|25.00|4600000.00|115000000.00
21/3/2022|25/3/2022|BBIL|N|2027.88|21060.00|42707152.80
21/3/2022|25/3/2022|BBIL|N|2052.01|74119.00|152092929.19
21/3/2022|25/3/2022|LAB|B|20.15|4100000.00|82615000.00
21/3/2022|25/3/2022|LAB|B|20.25|5000000.00|101250000.00
21/6/2021|25/6/2021|BBIL|N|2021.37|47012.00|95028646.44
21/6/2021|25/6/2021|MBIL|N|2117.91|158055.00|334746265.05
21/6/2021|25/6/2021|MBIL|N|2119.47|94395.00|200067370.65
21/6/2021|25/6/2021|ZPR1|N|2004.17|34262.00|68666872.54
21/6/2021|25/6/2021|ZPR1|N|2045.06|38809.00|79366733.54
21/8/2023|25/8/2023|XTMXX|N|5767.99|31932.00|184183456.68
21/9/2020|25/9/2020|TERRA|13|27.45|515000.00|14136750.00
21/9/2020|25/9/2020|ZPR1|N|2262.98|31267.00|70756595.66
22/1/2024|26/1/2024|IB1MXX|N|7472.69|24583.00|183701138.27
22/1/2024|26/1/2024|IB1MXX|N|7484.75|30455.00|227948061.25
22/1/2024|26/1/2024|MBIL|N|10609.88|23029.00|244334926.52
22/1/2024|26/1/2024|NAFTRAC|ISHRS|55.77|18500000.00|1031745000.00
22/1/2024|26/1/2024|NAFTRAC|ISHRS|56.64|15236418.00|862990715.52
22/1/2024|26/1/2024|NAFTRAC|ISHRS|56.65|2850000.00|161452500.00
22/1/2024|26/1/2024|NAFTRAC|ISHRS|56.66|3250000.00|184145000.00
22/3/2021|26/3/2021|LALA|B|14.00|4643660.00|65011240.00
22/3/2021|26/3/2021|Q|*|113.80|528000.00|60086400.00
22/3/2021|26/3/2021|ZPR1|N|2095.37|18863.00|39524964.31
22/4/2024|26/4/2024|XTMXX|N|6223.99|5707.00|35520310.93
22/4/2024|26/4/2024|XTMXX|N|6223.99|74686.00|464844917.14
22/5/2023|26/5/2023|BBIL|N|1876.85|72809.00|136651571.65
22/5/2023|26/5/2023|IB01|N|1883.87|72447.00|136480729.89
22/5/2023|26/5/2023|MEXTRAC|9|47.72|1000000.00|47720000.00
22/5/2023|26/5/2023|NAFTRAC|ISHRS|53.60|2200000.00|117920000.00
22/5/2023|26/5/2023|VMSTX|N|2370.92|80985.00|192008956.20
22/5/2023|26/5/2023|VMSTX|N|2371.15|94910.00|225045846.50
22/7/2024|26/7/2024|ALSEA|*|$58.45|500,000|$29,225,000
22/7/2024|26/7/2024|BBIL|N|$2,015.37|360,221|$725,978,596.77
22/7/2024|26/7/2024|BBIL|N|$2,037.67|59,533|$121,308,608.11
22/7/2024|26/7/2024|XTMXX|N|$6,394.72|41,598|$266,007,562.56
22/8/2022|26/8/2022|IVV|*|8251.32|101000.00|833383320.00
23/1/2023|27/1/2023|NAFTRAC|ISHRS|54.51|4000000.00|218040000.00
23/1/2023|27/1/2023|VISTA|A|300.97|46295.00|13933406.15
23/11/2020|27/11/2020|PE$SEC_2OLES|*|300.00|392262.00|117678600.00
23/11/2020|27/11/2020|ZPR1|N|2027.70|211015.00|427875115.50
23/11/2020|27/11/2020|ZPR1|N|2031.97|60419.00|122769595.43
23/3/2020|27/3/2020|SHY|*|2030.05|120435.00|244489071.75
23/3/2020|27/3/2020|VESTA|*|28.34|500000.00|14170000.00
23/5/2022|27/5/2022|ESGMEX|ISHRS|42.87|15200000.00|651624000.00
23/6/2020|26/6/2020|CSPXX|N|533.50|158931.00|84789688.50
23/6/2020|26/6/2020|ZPR1|N|2270.98|27203.00|61777468.94
23/8/2021|27/8/2021|MBIL|N|2134.24|93694.00|199965482.56
23/9/2024|27/9/2024|BBJP|*|$1,187.34001|430,000|$510,556,200
23/9/2024|27/9/2024|BBJP|*|$1,187.34002|430,000|$510,556,200
23/9/2024|27/9/2024|BBJP|*|$1,187.34|430,000|$510,556,200
23/9/2024|27/9/2024|EMBMXX|N|$780.57|33,390|$26,063,232.3
23/9/2024|27/9/2024|IB1MXX|N|$8,055.29|11,915|$95,978,780.35
23/9/2024|27/9/2024|IBTMXX|N|$7,771.16|4,818|$37,441,448.88
23/9/2024|27/9/2024|IDTXX|N|$5,554.89|3,540|$19,664,310.6
23/9/2024|27/9/2024|SDMXX|N|$820.92|25,036|$20,552,553.12
23/9/2024|27/9/2024|TLT|*|$1,919.93001|250,000|$479,982,500
23/9/2024|27/9/2024|TLT|*|$1,919.93|250,000|$479,982,500
23/9/2024|27/9/2024|TLT|*|$1,919.93|253,250|$486,222,272.5
23/9/2024|27/9/2024|XSOE|*|$655.05|3,049,424|$1,997,525,191.2
24/1/2022|28/1/2022|AMX|L|19.40|25642162.00|497457942.80
24/1/2022|28/1/2022|BBAJIO|O|40.40|500000.00|20200000.00
24/1/2022|28/1/2022|BBAJIO|O|44.55|3000000.00|133650000.00
24/1/2022|28/1/2022|BBIL|N|2098.01|76241.00|159954380.41
24/1/2022|28/1/2022|ESGMEX|ISHRS|41.91|3500000.00|146685000.00
24/1/2022|28/1/2022|NAFTRAC|ISHRS|50.99|1500000.00|76485000.00
24/1/2022|28/1/2022|VMEX|19|37.53|2939605.00|110323375.65
24/1/2022|28/1/2022|ZPR1|N|2084.81|19172.00|39969977.32
24/1/2022|28/1/2022|ZPR1|N|2109.15|11883.00|25063029.45
24/10/2022|28/10/2022|GENTERA|*|19.90|1492739.00|29705506.10
24/10/2022|28/10/2022|MEXTRAC|09|42.76|600000.00|25656000.00
24/10/2022|28/10/2022|MEXTRAC|9|42.76|600000.00|25656000.00
24/2/2020|28/2/2020|SHV|*|2153.22|928000.00|1998188160.00
24/2/2020|28/2/2020|SHV|*|2184.84|913000.00|1994758920.00
24/4/2023|28/4/2023|AGUA|*|25.00|496265.00|12406625.00
24/4/2023|28/4/2023|ALPEK|A|17.90|2000000.00|35800000.00
24/4/2023|28/4/2023|GAP|B|315.00|400000.00|126000000.00
24/4/2023|28/4/2023|NAFTRAC|ISHRS|54.44|3400000.00|185096000.00
24/4/2023|28/4/2023|VMSTX|N|2350.94|179252.00|421410696.88
24/4/2023|28/4/2023|VMSTX|N|2352.59|85024.00|200026612.16
24/4/2023|28/4/2023|VMSTX|N|2355.08|126219.00|297255842.52
24/5/2021|28/5/2021|ASUR|B|354.00|130000.00|46020000.00
24/5/2021|28/5/2021|BBIL|N|2024.82|12368.00|25042973.76
24/5/2021|28/5/2021|CUERVO|*|48.00|339173.00|16280304.00
24/5/2021|28/5/2021|CUERVO|*|48.00|4818864.00|231305472.00
24/5/2021|28/5/2021|CUERVO|*|48.00|81136.00|3894528.00
24/5/2021|28/5/2021|IB1MXX|N|622.84|88263.00|54973726.92
24/5/2021|28/5/2021|IB1MXX|N|622.97|144418.00|89968081.46
24/5/2021|28/5/2021|IB1MXX|N|623.08|56149.00|34985318.92
24/5/2021|28/5/2021|IBTMXX|N|621.56|88454.00|54979468.24
24/5/2021|28/5/2021|IBTMXX|N|621.87|144708.00|89989563.96
24/5/2021|28/5/2021|IBTMXX|N|621.98|56257.00|34990728.86
24/5/2021|28/5/2021|MBIL|N|2111.47|94696.00|199947763.12
24/5/2021|28/5/2021|UNIFIN|A|21.25|2527000.00|53698750.00
24/5/2021|28/5/2021|UNIFIN|A|21.25|2600000.00|55250000.00
24/5/2021|28/5/2021|UNIFIN|A|21.25|5000000.00|106250000.00
24/5/2021|28/5/2021|ZPR1|N|2011.27|15175.00|30521022.25
24/6/2024|28/6/2024|ESGMEX|ISHRS|45.60|10926573.00|498251728.80
24/6/2024|28/6/2024|ESGMEX|ISHRS|45.72|4492036.00|205375885.92
24/6/2024|28/6/2024|ESGMEX|ISHRS|45.75|10900371.00|498691973.25
24/6/2024|28/6/2024|VMEX|19|41.46|4996356.00|207148919.76
24/6/2024|28/6/2024|XTMXX|N|6338.55|31555.00|200012945.25
24/6/2024|28/6/2024|XTMXX|N|6346.65|41308.00|262167418.20
24/7/2023|28/7/2023|BBIL|N|1775.54|81363.00|144463261.02
24/7/2023|28/7/2023|XTMXX|N|5713.88|52860.00|302035696.80
24/7/2023|28/7/2023|XTMXX|N|5716.76|52076.00|297705993.76
24/7/2023|28/7/2023|XTMXX|N|5719.89|33307.00|190512376.23
24/8/2020|28/8/2020|UNIFIN|A|18.00|11945000.00|215010000.00
24/8/2020|28/8/2020|UNIFIN|A|18.00|8055000.00|144990000.00
24/8/2020|28/8/2020|VMEX|19|26.59|1114800.00|29642532.00
24/8/2020|28/8/2020|VMEX|19|26.76|1126700.00|30150492.00
24/8/2020|28/8/2020|VMEX|19|26.81|1106200.00|29657222.00
24/8/2020|28/8/2020|ZPR1|N|2205.95|45914.00|101283988.30
24/8/2020|28/8/2020|ZPR1|N|2222.34|24730.00|54958468.20
25/1/2021|29/1/2021|ALSEA|*|22.80|500000.00|11400000.00
25/1/2021|29/1/2021|ALSEA|*|22.85|500000.00|11425000.00
25/1/2021|29/1/2021|FCFE|18|28.00|931849.00|26091772.00
25/1/2021|29/1/2021|ZPR1|N|2035.13|94106.00|191517943.78
25/11/2019|29/11/2019|IB1MXX|N|574.83|600000.00|344898000.00
25/11/2019|29/11/2019|NAFTRAC|ISHRS|43.06|4650000.00|200229000.00
25/4/2022|22/4/2022|FIBRAPL|14|56.00|1360570.00|76191920.00
25/4/2022|22/4/2022|FIBRAPL|14|56.00|530700.00|29719200.00
25/4/2022|22/4/2022|FIBRAPL|14|56.40|530700.00|29931480.00
25/4/2022|22/4/2022|OMA|B|148.60|500000.00|74300000.00
25/4/2022|22/4/2022|OMA|B|149.00|491255.00|73196995.00
25/4/2022|29/4/2022|GENTERA|*|15.45|1650000.00|25492500.00
25/4/2022|29/4/2022|NEMAK|A|4.50|5000000.00|22500000.00
25/4/2022|29/4/2022|ZPR1|N|2063.24|30175.00|62258267.00
25/7/2022|29/7/2022|ASUR|B|383.50|750000.00|287625000.00
26/10/2020|30/10/2020|FRMXNX|N|584.04|68303.00|39891684.12
26/10/2020|30/10/2020|ZPR1|N|2117.26|53565.00|113411031.90
26/10/2020|30/10/2020|ZPR1|N|2145.16|25765.00|55270047.40
26/12/2022|30/12/2022|VT|*|1679.97|1352500.00|2272159425.00
26/2/2024|1/3/2024|IB1MXX|N|7558.46|28250.00|213526495.00
26/2/2024|1/3/2024|IB1MXX|N|7565.40|38882.00|294157882.80
26/2/2024|1/3/2024|IB1MXX|N|7565.59|34613.00|261867766.67
26/2/2024|1/3/2024|IB1MXX|N|7568.12|8445.00|63912773.40
26/2/2024|1/3/2024|IB1MXX|N|7568.14|118356.00|895734777.84
26/2/2024|1/3/2024|NAFTRAC|ISHRS|55.23|9081001.00|501543685.23
26/2/2024|1/3/2024|VMEX|19|44.43|1681230.00|74697048.90
26/2/2024|1/3/2024|VMSTX|N|2597.11|243138.00|631456131.18
26/2/2024|1/3/2024|XTMXX|N|6117.35|49429.00|302374493.15
26/2/2024|1/3/2024|XTMXX|N|6120.25|78296.00|479191094.00
26/4/2021|30/4/2021|CHDRAUI|B|31.00|625000.00|19375000.00
26/4/2021|30/4/2021|IENOVA|*|86.15|500000.00|43075000.00
26/5/2020|29/5/2020|CSPXX|N|526.35|19200.00|10105920.00
26/5/2020|29/5/2020|ZPR1|N|2250.68|41501.00|93405470.68
26/6/2023|30/6/2023|VDST|N|880.02|35149.00|30931822.98
26/6/2023|30/6/2023|VMSTX|N|2399.99|82082.00|196995979.18
26/6/2023|30/6/2023|VMSTX|N|2401.96|109913.00|264006629.48
26/6/2023|30/6/2023|VMSTX|N|2405.75|50550.00|121610662.50
26/8/2019|30/8/2019|GRUMA|B|182.00|567769.00|103333958.00
26/8/2019|30/8/2019|NAFTRAC|ISHRS|40.61|4440312.00|180321070.00
26/8/2019|30/8/2019|NAFTRAC|ISHRS|40.61|4500000.00|182745000.00
26/8/2019|30/8/2019|SHV|*|2229.80|316600.00|705954680.00
26/8/2024|30/8/2024|GICSA|B|$2.5|29,589,356|$73,973,390
26/8/2024|30/8/2024|VMSTX|N|$2,737.92|51,126|$139,978,897.92
26/8/2024|30/8/2024|VMSTX|N|$2,742.86|69,269|$189,995,169.34
26/8/2024|30/8/2024|XTMXX|N|$6,466.51|21,653|$140,019,341.03
26/9/2022|30/9/2022|ELEKTRA|*|1086.00|12560.00|13640160.00
26/9/2022|30/9/2022|SITES1|A-1|17.85|1199820.00|21416787.00
26/9/2022|30/9/2022|VOLAR|A|14.50|1000000.00|14500000.00
27/11/2023|1/12/2023|AC|*|173.75|1297139.00|225377901.25
27/11/2023|1/12/2023|BIMBO|A|85.50|1500000.00|128250000.00
27/11/2023|1/12/2023|BIMBO|A|85.50|2400000.00|205200000.00
27/11/2023|1/12/2023|BIMBO|A|85.60|3000000.00|256800000.00
27/11/2023|1/12/2023|GCC|*|171.00|200000.00|34200000.00
27/11/2023|1/12/2023|GENTERA|*|20.00|1200000.00|24000000.00
27/11/2023|1/12/2023|IB1MXX|N|7361.50|41135.00|302815302.50
27/11/2023|1/12/2023|VDST|N|907.91|123821.00|112418324.11
27/11/2023|1/12/2023|VMEX|19|42.35|4087520.00|173106472.00
27/2/2023|3/3/2023|GAP|B|344.00|285809.00|98318296.00
27/2/2023|3/3/2023|PRS|N|6.69|28539429.00|190928780.01
27/3/2023|31/3/2023|NAFTRAC|ISHRS|53.77|3078000.00|165504060.00
27/3/2023|31/3/2023|NAFTRAC|ISHRS|53.78|2622000.00|141011160.00
27/4/2020|1/5/2020|BIL|*|2207.28|115250.00|254389020.00
27/4/2020|1/5/2020|EMBMXX|N|534.87|558616.00|298786939.90
27/4/2020|1/5/2020|EMBMXX|N|534.90|749566.00|400942853.00
27/4/2020|1/5/2020|FCFE|18|19.05|1450000.00|27622500.00
27/4/2020|1/5/2020|FRMXNX|N|558.09|681431.00|380299826.80
27/4/2020|1/5/2020|IBTMXX|N|590.99|717750.00|424183072.50
27/5/2024|31/5/2024|MEGA|CPO|52.40|448083.00|23479549.20
27/5/2024|31/5/2024|NAFTRAC|ISHRS|55.06|1800000.00|99108000.00
27/5/2024|31/5/2024|VMSTX|N|2667.23|115188.00|307232889.24
27/5/2024|31/5/2024|XTMXX|N|6283.10|48710.00|306049801.00
27/5/2024|31/5/2024|XTMXX|N|6290.99|48795.00|306968857.05
27/6/2022|1/7/2022|ESGMEX|ISHRS|40.20|1525000.00|61305000.00
27/6/2022|1/7/2022|ESGMEX|ISHRS|40.21|2475000.00|99519750.00
27/6/2022|1/7/2022|ESGMEX|ISHRS|40.71|10000000.00|407100000.00
27/7/2020|31/7/2020|MEDICA|B|15.08|1440000.00|21715200.00
27/9/2021|1/10/2021|WALMEX|*|73.87|2600000.00|192062000.00
28/10/2019|1/11/2019|DANHOS|13|27.90|4100000.00|114390000.00
28/10/2019|1/11/2019|FEMSA|UBD|168.87|1400000.00|236418000.00
28/10/2019|1/11/2019|HOTEL|*|5.35|5122260.00|27404091.00
28/10/2019|1/11/2019|KOF|UBL|108.60|250000.00|27150000.00
28/10/2019|1/11/2019|ORBIA|*|41.50|9200000.00|381800000.00
28/11/2022|2/12/2022|ASUR|B|460.50|255253.00|117544006.50
28/11/2022|2/12/2022|ELEKTRA|*|1082.00|12100.00|13092200.00
28/11/2022|2/12/2022|FRAGUA|B|315.00|125000.00|39375000.00
28/11/2022|2/12/2022|KIMBER|A|32.70|1300000.00|42510000.00
28/11/2022|2/12/2022|KIMBER|A|32.70|2000000.00|65400000.00
28/11/2022|2/12/2022|LACOMER|UBC|36.00|14000000.00|504000000.00
28/11/2022|2/12/2022|LACOMER|UBC|36.00|4495000.00|161820000.00
28/11/2022|2/12/2022|TERRA|13|27.60|6021494.00|166193234.40
28/3/2022|1/4/2022|BBIL|N|2021.74|123328.00|249337150.72
28/3/2022|1/4/2022|CSPXX|N|873.00|1504000.00|1312992000.00
28/3/2022|1/4/2022|MBIL|N|2205.29|118188.00|260638814.52
28/3/2022|1/4/2022|VOLAR|A|35.90|480000.00|17232000.00
28/3/2022|1/4/2022|VOLAR|A|36.20|1400000.00|50680000.00
28/3/2022|1/4/2022|VOLAR|A|36.35|500000.00|18175000.00
28/3/2022|1/4/2022|VOLAR|A|36.50|1000000.00|36500000.00
28/3/2022|1/4/2022|VOLAR|A|36.65|600000.00|21990000.00
28/3/2022|1/4/2022|VOO|*|8432.75|156000.00|1315509000.00
28/6/2021|2/7/2021|BBIL|N|2010.55|12286.00|24701617.30
28/6/2021|2/7/2021|MBIL|N|2119.76|94355.00|200009954.80
28/6/2021|2/7/2021|ZPR1|N|2024.72|19830.00|40150197.60
28/8/2023|1/9/2023|CHDRAUI|B|95.13|1000000.00|95130000.00
28/8/2023|1/9/2023|DANHOS|13|20.70|2000000.00|41400000.00
28/8/2023|1/9/2023|XTMXX|N|5793.99|56326.00|326352280.74
29/1/2024|2/2/2024|ESGMEX|ISHRS|50.26|16971168.00|852970903.68
29/1/2024|2/2/2024|ESGMEX|ISHRS|50.63|13899921.00|703753000.23
29/1/2024|2/2/2024|IB1MXX|N|7489.39|17500.00|131064325.00
29/1/2024|2/2/2024|IB1MXX|N|7491.99|23871.00|178841293.29
29/1/2024|2/2/2024|IB1MXX|N|7497.70|18169.00|136225711.30
29/1/2024|2/2/2024|MBIL|N|10621.59|13158.00|139758881.22
29/1/2024|2/2/2024|MBIL|N|10623.83|16712.00|177545446.96
29/1/2024|2/2/2024|MBIL|N|10630.95|12755.00|135597767.25
29/1/2024|2/2/2024|NAFTRAC|ISHRS|56.68|14148834.00|801955911.12
29/1/2024|2/2/2024|NAFTRAC|ISHRS|56.70|12063459.00|683998125.30
29/1/2024|2/2/2024|NAFTRAC|ISHRS|57.16|12315271.00|703940890.36
29/11/2021|3/12/2021|FUNO|11|20.25|1781619.00|36077784.75
29/11/2021|3/12/2021|MEGA|CPO|60.40|1000000.00|60400000.00
29/11/2021|3/12/2021|MEGA|CPO|60.50|1200000.00|72600000.00
29/11/2021|3/12/2021|OMA|B|125.00|600000.00|75000000.00
29/3/2021|2/4/2021|BBIL|N|2081.11|14326.00|29813981.86
29/3/2021|2/4/2021|BBIL|N|2099.31|28667.00|60180919.77
29/3/2021|2/4/2021|MBIL|N|2099.85|91066.00|191224940.10
29/3/2021|2/4/2021|ZPR1|N|2080.58|14363.00|29883370.54
29/4/2019|3/5/2019|HOTEL|*|6.00|3300000.00|19800000.00
29/4/2024|3/5/2024|AGUILAS|CPO|35.20|6093157.00|214479126.40
29/5/2023|2/6/2023|GFNORTE|O|149.25|2015334.00|300788599.50
29/5/2023|2/6/2023|NAFTRAC|ISHRS|53.32|6300000.00|335916000.00
29/5/2023|2/6/2023|NAFTRAC|ISHRS|53.33|2700000.00|143991000.00
29/5/2023|2/6/2023|VMSTX|N|2369.99|85471.00|202565415.29
29/7/2024|02/8/2024|AIA|*|$1,244.14|1,740,957|$2,165,994,241.98
29/7/2024|02/8/2024|ALFA|A|$10.85|5,000,000|$54,250,000
29/7/2024|02/8/2024|EMXC1|*|$1,122.17|1,936,005|$2,172,526,730.85
29/7/2024|02/8/2024|IB1MXX|N|$7,933.65|218,920|$1,736,834,658
29/7/2024|02/8/2024|QQQ|*|$8,584.21|124,613|$1,069,704,160.73
29/7/2024|02/8/2024|VWO|*|$817.25|1,311,377|$1,071,722,853.25
29/7/2024|02/8/2024|XTMXX|N|$6,425.99|46,739|$300,344,346.61
29/8/2022|2/9/2022|ESGMEX|ISHRS|38.68|1000000.00|38680000.00
29/8/2022|2/9/2022|ESGMEX|ISHRS|38.68|750671.00|29035954.28
29/8/2022|2/9/2022|HOTEL|*|4.00|14349400.00|57397600.00
3/1/2022|7/1/2022|GFNORTE|O|140.00|3658318.00|512164520.00
3/1/2022|7/1/2022|GFNORTE|O|147.30|4529134.00|667141438.20
3/10/2022|7/10/2022|BBIL|N|2042.36|14616.00|29851133.76
3/10/2022|7/10/2022|FMTY|14|12.20|1833629.00|22370273.80
3/10/2022|7/10/2022|TLEVISA|CPO|21.80|2300000.00|50140000.00
3/2/2020|7/2/2020|GMXT|*|27.85|557859.00|15536373.15
3/2/2020|7/2/2020|GMXT|*|28.15|1912378.00|53833440.70
3/4/2023|7/4/2023|LASITE|B-1|6.90|10389680.00|71688792.00
3/4/2023|7/4/2023|MEXTRAC|09|48.62|400000.00|19448000.00
3/4/2023|7/4/2023|MEXTRAC|9|48.62|400000.00|19448000.00
3/4/2023|7/4/2023|VMSTX|N|2339.59|123852.00|289762900.68
3/5/2021|7/5/2021|LAB|B|19.70|5500000.00|108350000.00
3/6/2024|7/6/2024|FEMSA|UBD|189.86|1660000.00|315167600.00
3/6/2024|7/6/2024|FEMSA|UBD|193.13|810000.00|156435300.00
3/6/2024|7/6/2024|FEMSA|UBD|197.64|940000.00|185781600.00
3/6/2024|7/6/2024|KIMBER|A|34.70|3800000.00|131860000.00
3/6/2024|7/6/2024|VMEX|19|43.46|2559925.00|111254340.50
3/8/2020|7/8/2020|CEMA|N|3773.24|12135.00|45788267.40
3/8/2020|7/8/2020|FIBRAPL|14|43.00|1100000.00|47300000.00
3/8/2020|7/8/2020|IUAA|N|133.39|658665.00|87859324.35
3/8/2020|7/8/2020|ZPR1|N|2263.72|6499.00|14711916.28
3/8/2020|7/8/2020|ZPR1|N|2309.90|12204.00|28190019.60
30/1/2023|3/2/2023|BBAJIO|O|76.10|2314296.00|176117925.60
30/1/2023|3/2/2023|VISTA|A|297.00|138278.00|41068566.00
30/10/2023|3/11/2023|MBIL|N|10349.72|38703.00|400565213.16
30/10/2023|3/11/2023|NAFTRAC|ISHRS|51.26|2768575.00|141917154.50
30/5/2022|3/6/2022|FUNO|11|20.15|8352000.00|168292800.00
30/5/2022|3/6/2022|NAFTRAC|ISHRS|52.65|2115000.00|111354750.00
30/5/2022|3/6/2022|NAFTRAC|ISHRS|52.66|2585000.00|136126100.00
30/6/2020|7/3/2020|MBIL|N|2033.32|184364.00|374871008.48
30/9/2019|4/10/2019|Q|*|71.30|900001.00|64170071.00
30/9/2019|4/10/2019|Q|*|73.00|350000.00|25550000.00
31/1/2022|4/2/2022|BBAJIO|O|45.80|400000.00|18320000.00
31/1/2022|4/2/2022|GCC|*|140.00|1201536.00|168215040.00
31/1/2022|4/2/2022|GCC|*|140.00|200000.00|28000000.00
31/1/2022|4/2/2022|GFINBUR|O|30.35|5000000.00|151750000.00
31/1/2022|4/2/2022|LAB|B|20.50|1000000.00|20500000.00
31/5/2021|4/6/2021|BBIL|N|2024.08|19704.00|39882472.32
31/5/2021|4/6/2021|BBIL|N|2029.11|9761.00|19806142.71
31/5/2021|4/6/2021|HCITY|*|6.50|2448238.00|15913547.00
31/5/2021|4/6/2021|MBIL|N|2112.88|141934.00|299889509.92
31/7/2023|4/8/2023|XTMXX|N|5722.85|43152.00|246952423.20
31/8/2020|4/9/2020|IMEAX|N|526.63|131219.00|69103861.97
31/8/2020|4/9/2020|VMEX|19|25.90|928600.00|24050740.00
31/8/2020|4/9/2020|ZPR1|N|2206.09|30052.00|66297416.68
4/1/2021|8/1/2021|NAFTRAC|ISHRS|46.67|4000000.00|186680000.00
4/1/2021|8/1/2021|VUAA|N|1343.82|86941.00|116833054.62
4/10/2021|8/10/2021|MEGA|CPO|59.50|300000.00|17850000.00
4/11/2019|8/11/2019|HOTEL|*|6.40|4000000.00|25600000.00
4/12/2023|8/12/2023|IB1MXX|N|7364.52|56581.00|416691906.12
4/12/2023|8/12/2023|MBIL|N|10448.00|30508.00|318747584.00
4/12/2023|8/12/2023|MBIL|N|10458.20|28580.00|298895356.00
4/3/2024|8/3/2024|DIS|*|1929.60|10500.00|20260800.00
4/3/2024|8/3/2024|IB1MXX|N|7580.34|32425.00|245792524.50
4/3/2024|8/3/2024|LIVEPOL|C-1|131.00|120000.00|15720000.00
4/3/2024|8/3/2024|RSP|*|2775.77|200310.00|556014488.70
4/3/2024|8/3/2024|RSP|*|2775.77|204000.00|566257080.00
4/4/2022|8/4/2022|BBIL|N|2049.11|71267.00|146033922.37
4/4/2022|8/4/2022|CEMEX|CPO|9.30|10000000.00|93000000.00
4/4/2022|8/4/2022|UNIFIN|A|18.35|2924486.00|53664318.10
4/4/2022|8/4/2022|VOLAR|A|37.20|1000000.00|37200000.00
4/4/2022|8/4/2022|VOLAR|A|37.50|1000000.00|37500000.00
4/4/2022|8/4/2022|VOLAR|A|37.90|1000000.00|37900000.00
4/4/2022|8/4/2022|VOLAR|A|38.40|1000000.00|38400000.00
4/5/2020|8/5/2020|CSPXX|N|492.88|288377.00|142135255.76
4/5/2020|8/5/2020|EMBMXX|N|553.07|348584.00|192791352.88
4/5/2020|8/5/2020|SDMXX|N|591.10|655837.00|387665250.70
4/7/2022|8/7/2022|IB01|N|2084.26|23907.00|49828403.82
5/10/2020|2/10/2020|ZPR1|N|2194.28|29382.00|64472334.96
5/10/2020|9/10/2020|ASUR|B|250.00|750000.00|187500000.00
5/12/2020|15/5/2020|BSMX|B|14.30|4000000.00|57200000.00
5/12/2020|15/5/2020|MBIL|N|2018.20|198338.00|400285751.60
5/12/2020|15/5/2020|MEGA|CPO|67.20|598522.00|40220678.40
5/12/2020|15/5/2020|SHV|*|2664.21|238570.00|635600580.00
5/12/2022|9/12/2022|ALSEA|*|38.60|1900000.00|73340000.00
5/12/2022|9/12/2022|ELEKTRA|*|1075.00|12490.00|13426750.00
5/12/2022|9/12/2022|ESGMEX|ISHRS|43.63|1119208.00|48831045.04
5/12/2022|9/12/2022|MBIL|N|2330.00|74629.00|173885570.00
5/12/2022|9/12/2022|TERRA|13|28.00|6470000.00|181160000.00
5/4/2021|9/4/2021|CHDRAUI|B|31.75|1500000.00|47625000.00
5/4/2021|9/4/2021|CHDRAUI|B|31.75|1721764.00|54666007.00
5/4/2021|9/4/2021|UNIFIN|A|27.00|500000.00|13500000.00
5/6/2023|9/6/2023|NAFTRAC|ISHRS|54.38|1000000.00|54380000.00
5/6/2023|9/6/2023|VMEX|19|42.07|3954263.00|166355844.41
5/6/2023|9/6/2023|VMSTX|N|2382.92|119941.00|285809807.72
5/6/2023|9/6/2023|VMSTX|N|2384.44|113814.00|271382654.16
5/7/2021|9/7/2021|IB1MXX|N|625.77|319565.00|199974190.05
5/7/2021|9/7/2021|IB1MXX|N|626.07|1238949.00|775668800.43
5/7/2021|9/7/2021|NAFTRAC|ISHRS|49.65|3000000.00|148950000.00
5/7/2021|9/7/2021|ZPR1|N|2010.02|19768.00|39734075.36
5/8/2019|9/8/2019|GMXT|*|21.28|585000.00|12448800.00
5/9/2022|9/9/2022|NAFTRAC|ISHRS|46.15|1600000.00|73840000.00
5/9/2022|9/9/2022|NAFTRAC|ISHRS|46.25|1600000.00|74000000.00
5/9/2022|9/9/2022|NAFTRAC|ISHRS|46.33|1600000.00|74128000.00
6/1/2020|10/1/2020|AC|*|102.60|1050000.00|107730000.00
6/1/2020|10/1/2020|AC|*|102.60|901784.00|92523038.40
6/1/2020|10/1/2020|IVV|*|6107.22|20000.00|122144400.00
6/1/2020|10/1/2020|IVV|*|6107.22|26500.00|161841330.00
6/11/2023|10/11/2023|IB1MXX|N|7300.90|32878.00|240038990.20
6/11/2023|10/11/2023|IB1MXX|N|7306.36|20532.00|150014183.52
6/11/2023|10/11/2023|IB1MXX|N|7309.23|23744.00|173550357.12
6/11/2023|10/11/2023|IBTMXX|N|6951.38|185062.00|1286436285.56
6/11/2023|10/11/2023|MBIL|N|10357.63|19313.00|200036908.19
6/11/2023|10/11/2023|MBIL|N|10358.67|19307.00|199994841.69
6/11/2023|10/11/2023|MBIL|N|10366.82|17879.00|185348374.78
6/11/2023|10/11/2023|MBIL|N|10369.65|18264.00|189391287.60
