DATE,BIVA VALUE,BIVA VOLUME,BIVA TRADES,BMV VALUE,BMV VOLUME,BMV TRADES,BIVA VALUE MARKET SHARE,BIVA VOLUME MARKET SHARE,BIVA TRADES MARKET SHARE,BMV VALUE MARKET SHARE,BMV VOLUME MARKET SHARE,BMV TRADES MARKET SHARE
17/02/2023,"2,481,119,694.92","24,250,274","77,338","19,034,667,645.05","191,693,721","327,917",11.53,11.23,19.08,88.47,88.77,80.92
20/02/2023,"196,610,945.54","6,173,704","20,001","1,516,892,130.86","32,675,199","104,277",11.47,15.89,16.09,88.53,84.11,83.91
21/02/2023,"3,548,982,632.26","34,672,391","85,182","23,169,705,952.93","220,255,409","318,528",13.28,13.60,21.10,86.72,86.40,78.90
22/02/2023,"3,815,807,389.83","37,942,516","118,049","18,006,119,120.17","236,658,950","432,896",17.49,13.82,21.43,82.51,86.18,78.57
23/02/2023,"3,300,389,289.00","34,992,582","93,338","13,040,245,844.92","227,974,494","363,789",20.20,13.31,20.42,79.80,86.69,79.58
24/02/2023,"2,434,112,994.26","32,938,244","106,886","11,349,347,038.67","182,585,930","372,654",17.66,15.28,22.29,82.34,84.72,77.71
27/02/2023,"1,935,971,014.18","29,813,656","100,790","13,293,623,767.11","165,122,975","343,314",12.71,15.29,22.70,87.29,84.71,77.30
28/02/2023,"3,022,410,973.59","74,244,772","144,091","28,789,117,426.17","617,118,249","476,027",9.50,10.74,23.24,90.50,89.26,76.76
01/03/2023,"2,810,992,599.13","31,440,308","91,056","16,196,534,805.16","196,174,245","370,457",14.79,13.81,19.73,85.21,86.19,80.27
02/03/2023,"3,023,656,750.09","37,407,854","98,812","23,737,253,846.40","208,507,351","357,461",11.30,15.21,21.66,88.70,84.79,78.34
03/03/2023,"2,858,651,292.20","42,713,464","110,959","21,316,721,417.68","228,311,419","410,591",11.82,15.76,21.27,88.18,84.24,78.73
06/03/2023,"2,148,755,683.23","30,856,982","82,692","16,370,954,066.09","178,516,562","333,834",11.60,14.74,19.85,88.40,85.26,80.15
07/03/2023,"3,903,768,881.75","45,519,442","91,971","14,615,799,220.66","254,024,150","358,974",21.08,15.20,20.40,78.92,84.80,79.60
08/03/2023,"3,017,591,406.53","26,709,483","97,181","12,508,214,071.79","170,194,264","356,807",19.44,13.56,21.41,80.56,86.44,78.59
09/03/2023,"2,885,335,357.12","42,361,906","94,945","17,076,893,462.38","262,123,770","368,183",14.45,13.91,20.50,85.55,86.09,79.50
10/03/2023,"5,541,971,808.56","43,779,650","96,910","20,224,464,201.44","243,841,958","378,391",21.51,15.22,20.39,78.49,84.78,79.61
13/03/2023,"6,318,135,218.22","49,400,350","127,541","27,705,854,134.71","269,416,198","419,426",18.57,15.49,23.32,81.43,84.51,76.68
14/03/2023,"5,396,411,942.77","48,823,046","136,696","19,494,943,722.85","235,703,318","457,364",21.68,17.16,23.01,78.32,82.84,76.99
15/03/2023,"4,868,305,621.35","51,042,678","131,997","25,979,754,775.43","235,970,309","435,817",15.78,17.78,23.25,84.22,82.22,76.75
16/03/2023,"3,862,782,955.65","42,852,043","188,981","18,355,447,095.51","208,486,294","553,075",17.39,17.05,25.47,82.61,82.95,74.53
17/03/2023,"5,773,928,601.84","113,868,342","200,089","39,964,660,261.72","997,477,268","656,916",12.62,10.25,23.35,87.38,89.75,76.65
21/03/2023,"3,014,809,077.29","51,389,029","114,836","28,802,911,727.00","241,812,380","414,161",9.48,17.53,21.71,90.52,82.47,78.29
22/03/2023,"2,598,290,658.06","36,433,747","102,525","18,526,741,528.19","240,975,002","364,331",12.30,13.13,21.96,87.70,86.87,78.04
23/03/2023,"2,681,478,026.79","36,215,096","119,943","15,709,145,167.62","190,550,848","371,507",14.58,15.97,24.41,85.42,84.03,75.59
24/03/2023,"3,331,626,086.98","36,612,476","128,017","14,545,511,403.11","190,427,531","390,643",18.64,16.13,24.68,81.36,83.87,75.32
27/03/2023,"28,749,603.00","1,910,415,056","75,438","18,259,562,325.73","260,686,956","282,950",0.00,87.99,21.05,100.00,12.01,78.95
28/03/2023,"4,413,727,226.48","32,859,139","92,877","27,241,878,008.77","241,184,782","350,755",13.94,11.99,20.94,86.06,88.01,79.06
29/03/2023,"5,637,409,855.34","45,201,623","106,749","23,162,464,586.18","246,159,497","396,895",19.57,15.51,21.20,80.43,84.49,78.80
30/03/2023,"2,389,072,593.78","38,877,598","106,491","13,489,010,652.42","229,416,783","353,617",15.05,14.49,23.14,84.95,85.51,76.86
31/03/2023,"2,540,364,590.79","45,824,378","115,136","21,260,851,026.21","297,660,211","377,640",10.67,13.34,23.36,89.33,86.66,76.64
03/04/2023,"1,253,543,286.92","21,907,382","65,950","16,522,141,445.30","122,476,264","247,388",7.05,15.17,21.05,92.95,84.83,78.95
04/04/2023,"2,733,628,717.95","20,235,801","75,644","15,758,263,035.60","155,579,730","277,285",14.78,11.51,21.43,85.22,88.49,78.57
05/04/2023,"3,447,572,928.42","21,695,535","82,669","11,807,279,095.83","103,740,775","295,490",22.60,17.30,21.86,77.40,82.70,78.14
10/04/2023,"4,696,411,499.73","33,971,806","73,436","12,194,406,941.71","117,535,581","212,068",27.80,22.42,25.72,72.20,77.58,74.28
11/04/2023,"1,662,226,464.91","28,607,224","96,273","11,383,753,319.70","192,418,917","333,880",12.74,12.94,22.38,87.26,87.06,77.62
12/04/2023,"2,690,897,638.97","33,388,925","115,420","11,302,725,118.41","203,692,997","367,617",19.23,14.08,23.89,80.77,85.92,76.11
13/04/2023,"2,697,539,863.21","39,901,926","120,505","16,228,951,359.72","269,554,425","389,430",14.25,12.89,23.63,85.75,87.11,76.37
14/04/2023,"3,943,536,709.27","39,961,870","90,600","11,314,349,039.06","197,503,505","276,364",25.85,16.83,24.69,74.15,83.17,75.31
17/04/2023,"1,920,612,914.89","35,515,177","81,460","11,424,161,830.26","246,677,795","253,014",14.39,12.59,24.35,85.61,87.41,75.65
18/04/2023,"2,162,542,260.82","27,030,456","90,908","9,916,206,906.49","190,706,521","315,697",17.90,12.41,22.36,82.10,87.59,77.64
19/04/2023,"1,888,933,070.75","27,311,037","84,153","15,709,714,821.01","241,151,959","316,323",10.73,10.17,21.01,89.27,89.83,78.99
20/04/2023,"2,327,972,021.68","28,359,946","89,443","12,807,768,060.65","187,438,088","325,764",15.38,13.14,21.54,84.62,86.86,78.46
21/04/2023,"2,248,876,387.65","32,446,016","97,404","10,685,837,663.76","201,238,338","315,109",17.39,13.88,23.61,82.61,86.12,76.39
24/04/2023,"1,877,328,393.55","19,567,231","81,362","9,699,426,702.29","161,966,664","290,820",16.22,10.78,21.86,83.78,89.22,78.14
25/04/2023,"2,703,659,859.90","25,384,164","83,175","12,231,996,872.27","160,854,351","301,938",18.10,13.63,21.60,81.90,86.37,78.40
26/04/2023,"2,622,062,468.16","33,033,680","100,916","15,271,270,489.38","262,376,369","315,040",14.65,11.18,24.26,85.35,88.82,75.74
27/04/2023,"2,362,779,301.05","23,892,486","82,351","11,173,295,089.15","201,927,767","282,134",17.46,10.58,22.59,82.54,89.42,77.41
28/04/2023,"2,136,561,956.53","33,752,004","96,418","18,587,619,386.42","348,454,524","334,200",10.31,8.83,22.39,89.69,91.17,77.61
02/05/2023,"4,415,388,836.22","45,381,442","121,122","14,941,086,561.90","298,201,806","390,286",22.81,13.21,23.68,77.19,86.79,76.32
03/05/2023,"5,397,133,461.56","29,895,853","88,140","13,352,736,427.57","209,175,859","272,503",28.78,12.50,24.44,71.22,87.50,75.56
04/05/2023,"4,571,709,580.53","34,492,031","74,329","10,806,522,298.74","189,051,383","250,870",29.73,15.43,22.86,70.27,84.57,77.14
05/05/2023,"5,156,825,465.51","32,390,915","88,526","12,064,833,324.36","235,001,053","319,094",29.94,12.11,21.72,70.06,87.89,78.28
08/05/2023,"2,035,119,656.55","24,443,957","73,924","9,829,440,644.99","162,066,856","266,707",17.15,13.11,21.70,82.85,86.89,78.30
09/05/2023,"2,104,367,858.57","28,825,441","77,439","13,080,807,636.65","194,341,383","273,162",13.86,12,92,22.09,86.14,87.08,77.91
10/05/2023,"3,658,036,070.61","39,776,448","144,190","14,791,207,960.39","227,979,867","390,721",19.83,14.86,26.96,80.17,85.14,73.04
11/05/2023,"8,681,543,987.17","56,599,375","128,931","16,070,236,623.49","228,187,429","383,685",35.07,19.87,25.15,64.93,80.13,74.85
12/05/2023,"2,483,804,846.51","33,084,343","93,075","12,317,896,226.94","200,456,924","320,075",16.78,14.17,22.53,83.22,85.83,77.47
15/05/2023,"2,616,262,323.67","36,118,298","98,652","11,545,865,928.98","195,497,747","324,259",18.47,15.50,23.33,81.53,84.41,76.67
16/05/2023,"2,026,092,946.15","28,153,886","100,032","14,241,859,613.96","208,142,331","320,725",12.45,11.91,23.77,87.55,88.09,76.23
17/05/2023,"3,016,439,233.89","40,311,435","104,636","13,744,670,991.51","222,623,325","331,921",18.00,15.30,23.97,82.00,84.67,76.03
18/05/2023,"3,095,109,267.05","31,151,544","105,949","11,127,808,527.00","211,875,830","331,867",21.76,12.82,24.20,78.24,87.18,75.80
19/05/2023,"2,986,398,202.72","37,006,813","129,422","12,026,309,655.69","198,405,468","348,040",19.89,15.72,27.11,80.11,84.28,72.89
22/05/2023,"2,792,055,083.92","43,574,438","128,943","14,082,127,797.04","241,172,490","424,633",16.55,15.30,23.29,83.45,84.70,76.71
23/05/2023,"2,804,754,064.90","39,323,581","146,949","13,786,858,710.04","247,038,698","481,082",16.90,13.73,23.40,83.10,86.27,76.60
24/05/2023,"3,541,653,482.76","52,642,899","147,015","20,527,656,307.09","274,619,062","449,832",14.71,16.09,24.63,85.29,83.91,75.37
25/05/2023,"6,330,079,552.86","45,729,282","139,278","15,691,618,268.96","256,370,728","455,221",28.74,15.14,23.43,71.26,84.86,76.57
26/05/2023,"3,271,717,644.91","41,179,067","159,546","13,206,427,455.36","235,944,992","457,839",19.85,14.86,25.84,80.15,85.14,74.16
29/05/2023,"535,373,737.68","21,147,221","76,332","2,357,481,848.08","172,430,164","196,638",18.51,10.92,27.96,81.49,89.08,72.04
30/05/2023,"3,710,523,542.86","89,444,387","203,443","17,276,727,710.70","595,963,450","616,258",17.68,13.05,24.82,82.32,86.95,75.18
31/05/2023,"6,870,951,858.40","174,014,298","239,017","58,693,521,094.49","1,497,920,587","886,967",10.48,10.41,21.23,89.52,89.59,78.77
01/06/2023,"3,805,902,013.68","58,448,361","113,998","12,921,199,991.72","269,029,176","371,685",22.75,17.85,23.47,77.25,82.15,76.53
02/06/2023,"3,125,967,906.57","58,664,677","101,514","17,976,775,784.49","261,323,107","360,165",14.81,18.33,21.99,85.19,81.67,78.01
05/06/2023,"1,643,573,296.87","32,374,179","66,407","9,009,773,239.93","157,244,792","248,155",15.43,17.07,21.11,84.57,82.93,78.89
06/06/2023,"2,397,639,406.55","56,322,405","97,409","13,596,707,242.39","296,055,246","341,516",14.99,15.98,22.19,85.01,84.02,77.81
07/06/2023,"2,680,510,439.98","57,300,366","104,797","15,258,850,675.69","305,784,268","405,616",14.94,15.78,20.53,85.06,84.22,79.47
08/06/2023,"2,304,866,117.69","42,214,575","94,063","12,923,936,240.44","248,334,713","303,685",15.13,14.53,23.65,84.87,85.47,76.35
09/06/2023,"3,482,042,325.69","58,730,089","93,275","13,777,924,838.54","256,855,778","292,068",20.17,18.61,24.21,79.83,81.39,75.79
12/06/2023,"3,708,149,583.82","40,503,848","95,755","9,548,577,968.39","159,973,614","271,796",27.97,20.20,26.05,72.03,79.80,73.95
13/06/2023,"6,726,602,505.93","57,202,943","128,933","15,773,631,954.92","228,912,874","348,780",29.90,19.99,26.99,70.10,80.01,73.01
14/06/2023,"3,292,016,766.63","81,000,718","139,900","19,769,150,093.92","360,183,558","412,657",14.28,18.36,25.32,85.72,81.64,74.68
15/06/2023,"3,463,764,746.85","53,603,712","108,121","14,351,224,611.58","253,086,071","286,400",19.44,17.48,27.41,80.56,82.52,72.59
16/06/2023,"4,817,473,146.66","89,374,685","159,841","43,710,061,510.29","748,093,301","462,972",9.93,10.67,25.66,90.07,89.33,74.34
19/06/2023,"251,487,580.44","9,259,394","24,582","1,475,765,041.10","41,053,387","83,734",14.56,18.40,22.69,85.44,81.60,77.31
20/06/2023,"1,996,301,959.64","50,851,644","103,820","15,979,302,821.15","264,449,574","326,595",11.11,16.13,24.12,88.89,83.87,75.88
21/06/2023,"1,668,409,653.72","31,191,499","80,736","10,941,401,882.71","199,729,671","270,582",13.23,13.51,22.98,86.77,86.49,77.02
22/06/2023,"1,745,563,269.02","26,328,901","78,947","9,552,550,018.13","169,500,471","215,985",15.45,13.44,26.77,84.55,86.56,73.23
23/06/2023,"2,207,509,456.95","25,368,867","81,539","10,832,077,314.63","193,704,443","241,353",16.93,11.58,25.25,83.07,88.42,74.75
26/06/2023,"1,478,822,503.32","28,703,021","98,957","10,112,049,818.61","193,322,656","320,716",12.76,12.93,23.58,87.24,87.07,76.42
27/06/2023,"1,877,784,407.50","34,132,872","97,892","12,465,838,536.43","247,788,641","310,746",13.09,12.11,23.96,86.91,87.89,76.04
28/06/2023,"1,665,926,919.25","39,548,278","94,584","12,032,252,497.34","220,340,100","314,669",12.16,15.22,23.11,87.84,84.78,76.89
29/06/2023,"2,399,816,016.02","36,349,795","86,015","12,891,557,870.75","187,097,983","254,432",15.69,16.27,25.27,84.31,83.73,74.73
30/06/2023,"2,533,094,570.19","41,563,358","106,321","19,062,750,014.03","273,655,468","353,984",11.73,13.19,23.10,88.27,86.81,76.90
03/07/2023,"1,028,723,077.90","18,561,186","69,034","8,693,862,345.31","110,576,319","258,294",10.58,14.37,21.09,89.42,85.63,78.91
04/07/2023,"245,133,970.51","6,831,174","24,736","1,477,181,189.24","30,509,681","95,982",14.23,18.29,20.49,85.77,81.71,79.51
05/07/2023,"3,283,576,436.85","40,880,799","120,732","17,462,355,781.13","272,405,469","412,937",15.83,13.05,22.62,84.17,86.95,77.38
06/07/2023,"2,017,598,503.61","43,225,731","131,356","15,101,270,366.35","292,206,221","471,473",11.79,12.89,21.79,88.21,87.11,78.21
07/07/2023,"2,096,497,115.19","32,006,861","98,103","10,680,731,563.67","208,216,482","319,195",16.41,13.32,23.51,83.59,86.68,76.49
10/07/2023,"2,122,944,586.18","28,488,851","85,797","9,853,476,572.56","158,242,957","253,216",17.73,15.26,25.31,82.27,84.74,74.69
11/07/2023,"2,062,302,775.95","36,018,633","112,785","24,748,918,499.51","253,193,615","372,283",7.69,12.45,23.25,92.31,87.55,76.75
12/07/2023,"4,425,475,602.84","35,819,471","90,222","17,374,974,598.43","267,998,220","293,037",20.30,11.79,23.54,79.70,88.21,76.46
13/07/2023,"","","","","","",,,,,,
14/07/2023,"3,492,533,876.18","37,039,864","66,582","12,078,970,823.40","177,877,974","215,738",22.43,17.23,23.58,77.57,82.77,76.42
17/07/2023,"1,448,021,326.77","19,004,162","62,587","7,164,191,101.04","114,652,542","228,649",16.81,14.22,21.49,83.19,85.78,78.51
18/07/2023,"2,195,471,664.68","23,969,639","78,308","13,454,458,592.09","206,501,944","290,375",14.03,10.40,21.24,85.97,89.60,78.76
19/07/2023,"2,495,983,645.49","30,808,935","87,491","11,768,645,358.52","235,927,123","269,391",17.50,11.55,24.52,82.50,88.45,75.48
20/07/2023,"1,869,402,557.03","29,344,221","82,036","27,755,780,265.14","206,290,664","255,755",6.31,12.45,24.29,93.69,87.55,75.71
21/07/2023,"2,146,392,180.37","19,910,786","64,281","10,602,880,585.60","162,433,632","212,212",16.84,10.92,23.25,83.16,89.08,76.75
24/07/2023,"1,720,875,553.89","35,083,499","77,542","20,785,792,931.07","280,415,996","257,254",7.65,11.12,23.16,92.35,88.88,76.84
25/07/2023,"2,200,072,572.45","55,199,536","87,930","11,024,597,514.72","330,441,420","332,168",16.64,14.31,20.93,83.36,85.69,79.07
26/07/2023,"2,517,970,162.19","40,105,718","116,331","12,417,728,753.95","239,141,060","335,119",16.86,14.36,25.77,83.14,85.64,74.23
27/07/2023,"3,234,317,344.14","49,030,193","90,582","14,227,877,362.49","309,798,137","336,334",18.52,13.66,21.22,81.48,86.34,78.78
28/07/2023,"2,807,526,669.21","36,441,827","76,652","12,978,260,105.27","231,788,417","255,916",17.79,13.59,23.05,82.21,86.41,76.95
31/07/2023,"2,269,926,396.90","39,374,473","105,474","12,728,995,154.74","239,440,315","350,053",15.13,14.12,23.15,84.87,85.88,76.85
01/08/2023,"3,057,666,688.53","37,166,504","113,634","10,405,396,187.42","218,521,070","372,270",22.71,14.54,23.39,77.29,85.46,76.61
02/08/2023,"2,823,154,017.63","43,780,205","111,388","14,856,855,599.43","285,528,475","359,469",15.97,13.29,23.66,84.03,86.71,76.34
03/08/2023,"3,259,605,951.58","48,655,632","118,018","14,681,754,127.45","272,143,907","382,451",18.17,15.17,23.58,81.83,84.83,76.42
04/08/2023,"2,882,732,282.12","34,911,711","91,633","11,720,129,102.04","218,295,686","305,900",19.74,13.79,23.05,80.26,86.21,76.95
07/08/2023,"1,851,323,529.13","26,101,030","79,960","10,907,787,437.36","225,028,113","277,879",14.51,10.39,22.35,85.49,89.61,77.65
08/08/2023,"2,392,174,415.23","55,421,240","104,977","12,943,596,741.39","249,155,470","361,869",15.60,18.20,22.49,84.40,81.80,77.51
09/08/2023,"2,952,526,481.87","46,378,441","108,927","13,496,539,019.32","304,716,052","387,222",17.95,13.21,21.95,82.05,86.79,78.05
10/08/2023,"2,508,142,024.03","38,188,765","89,795","13,159,364,488.49","206,515,943","315,050",16.01,15.61,22.18,83.99,84.39,77.82
11/08/2023,"","","","","","",,,,,,
14/08/2023,"1,768,466,493.02","37,403,381","90,125","12,836,254,817.85","261,731,825","349,758",12.11,12.50,20.49,87.89,87.50,79.51
15/08/2023,"5,353,327,926.20","59,216,010","101,517","13,119,672,133.23","298,692,560","400,601",28.98,16.55,20.22,71.02,83.45,79.78
16/08/2023,"2,817,979,914.91","73,784,318","102,072","12,386,262,931.83","366,355,940","362,825",18.53,16.76,21.96,81.47,83.24,78.04
17/08/2023,"2,204,522,254.71","53,769,885","100,660","13,574,636,392.53","334,300,692","415,235",13.97,13.86,19.51,86.03,86.14,80.49
18/08/2023,"2,918,645,633.14","43,989,056","90,254","11,737,768,040.13","222,780,704","350,845",19.91,16.49,20.46,80.09,83.51,79.54
21/08/2023,"1,637,656,658.10","32,354,957","86,991","12,506,905,471.60","217,976,572","326,123",11.58,12.92,21.06,88.42,87.08,78.94
22/08/2023,"2,607,347,184.28","47,248,251","100,080","11,553,659,056.60","238,235,864","351,935",18.41,16.55,22.14,81.59,83.45,77.86
23/08/2023,"2,807,412,683.95","42,277,806","106,182","13,441,156,149.55","264,128,694","423,955",17.28,13.80,20.03,82.72,86.20,79.97
24/08/2023,"2,281,440,848.78","53,357,194","115,497","11,168,112,963.46","255,460,488","389,051",16.96,17.28,22.89,83.04,82.72,77.11
25/08/2023,"2,876,473,271.51","47,485,269","99,855","11,093,819,819.09","228,657,616","334,606",20.59,17.20,22.98,79.41,82.80,77.02
28/08/2023,"2,068,927,358.79","46,709,722","98,544","9,915,706,332.66","197,710,928","316,220",17.26,19.11,23.76,82.74,80.89,76.24
29/08/2023,"4,731,737,888.13","63,090,585","113,807","13,728,231,387.59","259,142,962","389,537",25.63,19.58,22.61,74.37,80.42,77.39
30/08/2023,"3,902,228,247.74","77,674,353","144,895","14,116,330,133.25","354,795,486","455,659",21.66,17.96,24.13,78.34,82.04,75.87
31/08/2023,"8,377,159,644.82","300,664,235","247,579","56,084,859,990.92","0","822,942",13.00,100.00,23.13,87.00,0.00,76.87
01/09/2023,"2,388,610,282.53","34,904,961","103,827","9,918,669,986.56","163,127,449","357,345",19.41,17.63,22.51,80.59,82.37,77.49
04/09/2023,"313,256,941.57","10,648,450","32,598","1,431,196,035.89","54,152,538","101,023",17.96,16.43,24.40,82.04,83.57,75.60
05/09/2023,"2,253,733,193.11","39,113,063","95,299","10,885,683,005.06","255,316,218","357,801",17.15,13.28,21.03,82.85,86.72,78.97
06/09/2023,"3,407,229,194.29","45,853,186","106,933","10,972,009,539.51","268,513,104","375,465",23.70,14.59,22.17,76.30,85.41,77.83
07/09/2023,"2,749,974,005.02","36,342,948","83,725","9,546,851,498.99","190,724,320","298,191",22.36,16.01,21.92,77.64,83.99,78.08
08/09/2023,"2,449,597,646.81","57,030,540","97,078","10,755,087,378.29","249,276,619","351,566",18.55,18.62,21.64,81.45,81.38,78.36
11/09/2023,"1,685,212,512.44","34,157,326","83,945","8,801,672,848.88","198,765,413","318,631",16.07,14.66,20.85,83.93,85.34,79.15
12/09/2023,"2,099,580,531.82","44,113,655","119,351","12,459,773,922.83","254,539,553","392,241",14.42,14.77,23.33,85.58,85.23,76.67
13/09/2023,"2,445,018,801.28","47,305,753","132,961","12,420,508,010.20","321,151,123","417,998",16.45,12.84,24.13,83.55,87.16,75.87
14/09/2023,"2,829,571,412.11","46,467,414","117,180","12,827,491,518.76","239,131,769","344,930",18.07,16.27,25.36,81.93,83.73,74.64
15/09/2023,"6,178,402,463.27","142,827,874","204,234","37,207,685,517.50","1,090,506,215","585,178",14.24,11.58,25.87,85.76,88.42,74.13
18/09/2023,"4,095,519,905.30","59,937,685","103,472","8,389,248,069.54","182,595,767","318,269",32.80,24.71,24.53,67.20,75.29,75.47
19/09/2023,"2,219,353,246.56","34,381,824","90,206","11,998,156,857.94","269,890,151","351,808",15.61,11.30,20.41,84.39,88.70,79.59
20/09/2023,"3,063,199,114.74","45,376,159","83,894","11,870,240,171.05","278,744,775","390,499",20.51,14.00,17.68,79.49,86.00,82.32
21/09/2023,"2,797,614,462.90","45,204,698","108,012","19,943,248,607.69","280,811,251","345,008",12.30,13.87,23.84,87.70,86.13,76.16
22/09/2023,"2,400,146,662.87","30,277,823","79,744","11,838,920,292.90","211,556,228","308,972",16.86,12.52,20.51,83.14,87.48,79.49
25/09/2023,"2,654,851,918.10","36,088,914","75,259","11,088,560,341.19","268,958,700","276,876",19.32,11.83,21.37,80.68,88.17,78.63
26/09/2023,"2,181,116,488.43","35,648,548","83,304","11,343,580,755.42","255,135,582","311,801",16.13,12.26,21.08,83.87,87.74,78.92
27/09/2023,"4,240,527,196.02","38,351,315","97,832","18,481,218,385.65","346,723,628","363,869",18.66,9.96,21.19,81.34,90.04,78.81
28/09/2023,"2,350,241,465.58","38,256,130","86,572","11,344,872,020.65","238,629,521","317,912",17.16,13.82,21.40,82.84,86.18,78.60
29/09/2023,"2,066,502,714.57","36,148,482","91,659","13,364,472,249.15","272,290,950","343,612",13.39,11.72,21.06,86.61,88.28,78.94
02/10/2023,"2,001,828,366.88","31,207,462","90,603","9,562,340,362.06","207,130,009","354,729",17.31,13.09,20.35,82.69,86.91,79.65
03/10/2023,"3,213,342,434.92","46,849,097","117,662","18,563,983,204.94","351,841,859","379,894",14.76,11.75,23.65,85.24,88.25,76.35
04/10/2023,"2,917,394,434.76","28,301,337","85,884","11,808,451,405.96","282,730,742","343,836",19.81,9.10,19.99,80.19,90.90,80.01
05/10/2023,"3,934,089,860.49","61,101,127","159,733","18,823,238,918.64","331,303,398","498,679",17.29,15.57,24.26,82.71,84.43,75.74
06/10/2023,"2,856,449,462.31","41,122,637","132,134","12,461,401,878.35","211,501,260","399,524",18.65,16.28,24.85,81.35,83.72,75.15
09/10/2023,"2,106,107,806.90","37,869,847","99,242","12,938,826,043.07","197,069,424","359,150",14.00,16.12,21.65,86.00,83.88,78.35
10/10/2023,"3,239,219,248.67","44,714,751","120,017","16,184,230,517.57","285,391,180","465,691",16.68,13.55,20.49,83.32,86.45,79.51
11/10/2023,"3,281,592,697.53","50,264,449","124,943","13,907,049,631.87","268,718,672","496,723",19.09,15.76,20.10,80.91,84.24,79.90
12/10/2023,"2,975,758,521.26","41,496,354","129,120","13,254,333,241.90","274,864,429","460,893",18.33,13.12,21.88,81.67,86.88,78.12
13/10/2023,"2,565,522,931.50","29,126,567","108,460","11,592,007,077.30","238,887,667","390,497",18.12,10.87,21.74,81.88,89.13,78.26
16/10/2023,"2,127,168,746.90","35,052,199","105,392","9,515,225,218.18","176,887,024","402,387",18.27,16.54,20.76,81.73,83.46,79.24
17/10/2023,"2,782,271,832.00","36,315,312","143,078","12,314,128,556.73","229,537,986","476,145",18.43,13.66,23.11,81.57,86.34,76.89
18/10/2023,"2,405,417,551.45","42,275,856","126,932","18,368,896,694.06","418,803,411","580,751",11.58,9.17,17.94,88.42,90.83,82.06
19/10/2023,"2,672,116,811.91","30,176,003","125,315","18,735,302,516.93","311,869,047","479,807",12.48,8.82,20.71,87.52,91.18,79.29
20/10/2023,"2,863,419,483.71","40,587,338","121,022","11,351,103,843.57","253,914,313","412,164",20.14,13.78,22.70,79.86,86.22,77.30
23/10/2023,"1,685,993,305.72","24,437,519","95,797","8,535,012,357.55","218,916,235","411,327",16.50,10.04,18.89,83.50,89.96,81.11
24/10/2023,"2,351,746,951.99","27,335,312","97,264","9,912,541,974.45","187,455,880","397,713",19.18,12.73,19.65,80.82,87.27,80.35
25/10/2023,"2,897,830,740.52","34,345,984","99,407","11,452,275,284.39","213,707,273","427,128",20.19,13.85,18.88,79.81,86.15,81.12
26/10/2023,"2,421,757,960.32","38,599,032","108,014","13,042,290,207.29","228,718,315","457,244",15.66,14.44,19.11,84.34,85.56,80.89
27/10/2023,"2,545,833,447.18","40,768,858","112,575","11,887,976,708.20","255,752,462","435,613",17.64,13.75,20.54,82.36,86.25,79.46
30/10/2023,"2,772,276,434.73","45,094,228","110,464","10,612,186,527.59","221,542,666","473,990",20.71,16.91,18.90,79.29,83.09,81.10
31/10/2023,"3,252,620,649.44","44,837,305","117,815","18,846,453,883.73","367,401,575","438,745",14.72,10.88,21.17,85.28,89.12,78.83
01/11/2023,"2,262,124,793.69","27,693,493","99,112","12,258,679,093.52","200,911,886","386,242",15.58,12.11,20.42,84.42,87.89,79.58
03/11/2023,"7,837,423,056.06","58,839,612","188,930","17,665,038,832.32","283,024,602","681,944",30.73,17.21,21.69,69.27,82.79,78.31
06/11/2023,"5,091,299,308.01","34,782,662","105,669","15,565,221,278.34","281,236,806","462,056",24.65,11.01,18.61,75.35,88.99,81.39
07/11/2023,"3,297,584,807.02","37,108,361","114,318","13,431,584,790.30","297,307,366","440,679",19.71,11.10,20.60,80.29,88.90,79.40
08/11/2023,"2,866,344,382.54","31,246,265","100,575","15,264,562,700.39","197,903,207","362,254",15.81,13.64,21.73,84.19,86.36,78.27
09/11/2023,"2,333,125,776.56","30,280,418","79,684","10,131,510,748.83","221,262,806","362,837",18.72,12.04,18.01,81.28,87.96,81.99
10/11/2023,"3,045,277,890.65","27,102,920","95,767","9,254,695,852.58","185,658,427","337,580",24.76,12.74,22.10,75.24,87.26,77.90
13/11/2023,"3,193,666,731.78","29,030,285","89,500","10,160,542,965.30","200,522,915","325,830",23.92,12.65,21.55,76.08,87.35,78.45
14/11/2023,"9,866,413,840.84","55,278,110","145,859","22,552,728,097.96","281,113,671","494,567",30.43,16.43,22.78,69.57,83.57,77.22
15/11/2023,"5,598,986,587.60","49,810,079","129,823","23,386,839,959.26","308,543,843","449,287",19.32,13.90,22.42,80.68,86.10,77.58
16/11/2023,"6,234,575,817.25","46,341,110","148,920","13,470,660,106.65","220,659,550","471,534",31.64,17.36,24.00,68.36,82.64,76.00
17/11/2023,"7,680,643,992.39","46,706,123","109,570","8,565,785,873.58","168,055,388","316,550",47.28,21.75,25.71,52.72,78.25,74.29
21/11/2023,"","","","","","",,,,,,
22/11/2023,"2,491,730,629.27","31,389,695","115,947","9,862,442,950.86","198,124,187","395,566",20.17,13.68,22.67,79.83,86.32,77.33
23/11/2023,"367,169,123.44","9,912,411","35,269","1,778,181,000.24","50,831,442","175,011",17.11,16.32,16.77,82.89,83.68,83.23
