firm,date,TradeSourceId,Side,instrumentType,Value
BCOMR,2019-01-17,AT,Sell,equity,1049303.28
BCOMR,2019-01-18,AT,Buy,equity,415694.65
BCOMR,2019-01-18,AT,Sell,equity,1393715.86
BCOMR,2019-01-21,AT,Buy,equity,495807.9
BCOMR,2019-01-21,AT,Cross,equity,14700
BCOMR,2019-01-21,AT,Sell,equity,1601840.53
BCOMR,2019-01-22,AT,Buy,SIC,12552.8
BCOMR,2019-01-22,AT,Buy,equity,393919.67
BCOMR,2019-01-22,AT,Cross,equity,15825.3
BCOMR,2019-01-22,AT,Sell,equity,1149051.67
BCOMR,2019-01-23,AT,Buy,equity,1029150.34
BCOMR,2019-01-23,AT,Sell,equity,418485.7
BCOMR,2019-01-24,AT,Buy,SIC,15476
BCOMR,2019-01-24,AT,Buy,equity,22192.48
BCOMR,2019-01-24,AT,Sell,equity,2956172
BCOMR,2019-01-25,AT,Buy,equity,450665.6
BCOMR,2019-01-25,AT,Sell,equity,289389.13
BCOMR,2019-01-28,AT,Buy,equity,622906.9
BCOMR,2019-01-28,AT,Cross,equity,28064714.84
BCOMR,2019-01-28,AT,Sell,SIC,164116
BCOMR,2019-01-28,AT,Sell,equity,232264.93
BCOMR,2019-01-28,IO,Cross,SIC,9766000
BCOMR,2019-01-29,AT,Buy,equity,1141352.47
BCOMR,2019-01-29,AT,Sell,equity,1641428.36
BCOMR,2019-01-30,AT,Buy,equity,72643.34
BCOMR,2019-01-30,AT,Cross,equity,5108833.08
BCOMR,2019-01-30,AT,Sell,equity,180632.2
BCOMR,2019-01-31,AT,Buy,SIC,230300
BCOMR,2019-01-31,AT,Buy,equity,628300.31
BCOMR,2019-01-31,AT,Cross,equity,13358239.75
BCOMR,2019-01-31,AT,Sell,SIC,91051.2
BCOMR,2019-01-31,AT,Sell,equity,7553791.97
BCOMR,2019-02-01,AT,Buy,SIC,270984
BCOMR,2019-02-01,AT,Buy,equity,121979.79
BCOMR,2019-02-01,AT,Sell,SIC,1123309.5
BCOMR,2019-02-01,AT,Sell,equity,766719.39
BCOMR,2019-02-05,AT,Buy,equity,6743.64
BCOMR,2019-02-05,AT,Sell,SIC,7764
BCOMR,2019-02-05,AT,Sell,equity,5122957.17
BCOMR,2019-02-06,AT,Buy,equity,444549.74
BCOMR,2019-02-06,AT,Sell,equity,17811059.76
BCOMR,2019-02-07,AT,Buy,equity,481084.09
BCOMR,2019-02-07,AT,Sell,SIC,4458938.1
BCOMR,2019-02-07,AT,Sell,equity,1149669.08
BCOMR,2019-02-08,AT,Buy,equity,1745537.93
BCOMR,2019-02-08,AT,Sell,equity,513034.77
BCOMR,2019-02-11,AT,Buy,equity,410056.18
BCOMR,2019-02-11,AT,Sell,equity,315742.61
BCOMR,2019-02-12,AT,Buy,SIC,2417139.5
BCOMR,2019-02-12,AT,Buy,equity,392766.97
BCOMR,2019-02-12,AT,Cross,equity,7386.72
BCOMR,2019-02-12,AT,Sell,SIC,441625
BCOMR,2019-02-12,AT,Sell,equity,482933.71
BCOMR,2019-02-13,AT,Buy,SIC,42000
BCOMR,2019-02-13,AT,Buy,equity,217506.82
BCOMR,2019-02-13,AT,Sell,equity,3388645.62
BCOMR,2019-02-14,AT,Buy,equity,7593991.21
BCOMR,2019-02-14,AT,Cross,equity,379.95
BCOMR,2019-02-14,AT,Sell,equity,304443.44
BCOMR,2019-02-15,AT,Buy,SIC,64500
BCOMR,2019-02-15,AT,Buy,equity,905102.35
BCOMR,2019-02-15,AT,Cross,equity,554.25
BCOMR,2019-02-15,AT,Sell,SIC,493000
BCOMR,2019-02-15,AT,Sell,equity,1701625.07
BCOMR,2019-02-18,AT,Buy,equity,287999.3
BCOMR,2019-02-18,AT,Sell,equity,818503.11
BCOMR,2019-02-19,AT,Buy,SIC,147510
BCOMR,2019-02-19,AT,Buy,equity,821963.79
BCOMR,2019-02-19,AT,Sell,equity,2107773.26
BCOMR,2019-02-20,AT,Buy,equity,40035.6
BCOMR,2019-02-20,AT,Sell,equity,2596830.05
BCOMR,2019-02-21,AT,Buy,equity,1470260.69
BCOMR,2019-02-21,AT,Sell,SIC,33060
BCOMR,2019-02-21,AT,Sell,equity,639961.96
BCOMR,2019-02-21,IO,Cross,SIC,108277541.4
BCOMR,2019-02-22,AT,Buy,SIC,131080
BCOMR,2019-02-22,AT,Buy,equity,397842.22
BCOMR,2019-02-22,AT,Sell,equity,1547324.49
BCOMR,2019-02-25,AT,Buy,equity,149104.2
BCOMR,2019-02-25,AT,Sell,SIC,255762.63
BCOMR,2019-02-25,AT,Sell,equity,834655.83
BCOMR,2019-02-26,AT,Buy,equity,673720.25
BCOMR,2019-02-26,AT,Sell,equity,187238.62
BCOMR,2019-02-27,AT,Buy,equity,536741.24
BCOMR,2019-02-27,AT,Sell,equity,235773.75
BCOMR,2019-02-28,AT,Buy,equity,1222164.94
BCOMR,2019-02-28,AT,Sell,equity,138268.6
BCOMR,2019-03-01,AT,Buy,equity,836873.76
BCOMR,2019-03-01,AT,Sell,equity,1121506.35
BCOMR,2019-03-04,AT,Buy,SIC,635874.2
BCOMR,2019-03-04,AT,Buy,equity,510286.76
BCOMR,2019-03-04,AT,Sell,equity,166153.04
BCOMR,2019-03-05,AT,Buy,equity,1300349.23
BCOMR,2019-03-05,AT,Sell,equity,727470.59
BCOMR,2019-03-06,AT,Buy,equity,1446046.07
BCOMR,2019-03-06,AT,Sell,SIC,82400
BCOMR,2019-03-06,AT,Sell,equity,10264345.15
BCOMR,2019-03-07,AT,Buy,equity,1145116.43
BCOMR,2019-03-07,AT,Cross,equity,1617
BCOMR,2019-03-07,AT,Sell,equity,216451.13
BCOMR,2019-03-07,IO,Cross,SIC,6696671.35
BCOMR,2019-03-08,AT,Buy,equity,1374228.22
BCOMR,2019-03-08,AT,Cross,equity,13250
BCOMR,2019-03-08,AT,Sell,SIC,76216
BCOMR,2019-03-08,AT,Sell,equity,1870928.28
BCOMR,2019-03-11,AT,Buy,equity,780046.96
BCOMR,2019-03-11,AT,Sell,equity,393102.61
BCOMR,2019-03-11,IO,Cross,SIC,125713962.63
BCOMR,2019-03-12,AT,Buy,equity,124957.32
BCOMR,2019-03-12,AT,Sell,SIC,1693600
BCOMR,2019-03-12,AT,Sell,equity,3415776.69
BCOMR,2019-03-13,AT,Buy,equity,219120.67
BCOMR,2019-03-13,AT,Sell,equity,248605.94
BCOMR,2019-03-13,IO,Cross,SIC,1015110
BCOMR,2019-03-14,AT,Buy,equity,649320.54
BCOMR,2019-03-14,AT,Sell,equity,1829839.93
BCOMR,2019-03-15,AT,Buy,equity,357428.17
BCOMR,2019-03-15,AT,Sell,equity,329691.74
BCOMR,2019-03-19,AT,Buy,equity,198667.47
BCOMR,2019-03-19,AT,Sell,equity,253681.73
BCOMR,2019-03-20,AT,Buy,equity,106049.53
BCOMR,2019-03-20,AT,Cross,equity,361680
BCOMR,2019-03-20,AT,Sell,equity,988671.75
BCOMR,2019-03-21,AT,Buy,equity,333092.85
BCOMR,2019-03-21,AT,Sell,equity,1390507.55
BCOMR,2019-03-21,IO,Cross,SIC,199996562.26
BCOMR,2019-03-22,AT,Buy,equity,293973.62
BCOMR,2019-03-22,AT,Sell,equity,3048798.23
BCOMR,2019-03-25,AT,Buy,SIC,2234
BCOMR,2019-03-25,AT,Buy,equity,810165.88
BCOMR,2019-03-25,AT,Sell,SIC,32513.4
BCOMR,2019-03-25,AT,Sell,equity,1991067.95
BCOMR,2019-03-26,AT,Buy,equity,573534.49
BCOMR,2019-03-26,AT,Sell,SIC,7980
BCOMR,2019-03-26,AT,Sell,equity,502589.37
BCOMR,2019-03-27,AT,Buy,SIC,8371.99
BCOMR,2019-03-27,AT,Buy,equity,9136.48
BCOMR,2019-03-27,AT,Sell,SIC,1719990.72
BCOMR,2019-03-27,AT,Sell,equity,1281350.05
BCOMR,2019-03-28,AT,Buy,SIC,1050983.2
BCOMR,2019-03-28,AT,Buy,equity,1361470.49
BCOMR,2019-03-28,AT,Cross,equity,123420
BCOMR,2019-03-28,AT,Sell,SIC,1007877.75
BCOMR,2019-03-28,AT,Sell,equity,2093756.52
BCOMR,2019-03-29,AT,Buy,SIC,12334411.3
BCOMR,2019-03-29,AT,Buy,equity,47001.88
BCOMR,2019-03-29,AT,Sell,SIC,2483377.71
BCOMR,2019-03-29,AT,Sell,equity,3431091.1
BCOMR,2019-04-01,AT,Buy,SIC,24793946.62
BCOMR,2019-04-01,AT,Buy,equity,285626.99
BCOMR,2019-04-01,AT,Cross,equity,80703.66
BCOMR,2019-04-01,AT,Sell,SIC,23460265.67
BCOMR,2019-04-01,AT,Sell,equity,4346699.87
BCOMR,2019-04-02,AT,Buy,SIC,6846592.75
BCOMR,2019-04-02,AT,Buy,equity,437806.22
BCOMR,2019-04-02,AT,Sell,SIC,7337014.65
BCOMR,2019-04-02,AT,Sell,equity,11698380.86
BCOMR,2019-04-03,AT,Buy,SIC,2985427.94
BCOMR,2019-04-03,AT,Buy,equity,84477.91
BCOMR,2019-04-03,AT,Sell,SIC,4668850.51
BCOMR,2019-04-03,AT,Sell,equity,7258755.97
BCOMR,2019-04-03,IO,Cross,SIC,119907722.88
BCOMR,2019-04-04,AT,Buy,SIC,10614582.75
BCOMR,2019-04-04,AT,Buy,equity,1943475.43
BCOMR,2019-04-04,AT,Cross,equity,14561179.6
BCOMR,2019-04-04,AT,Sell,SIC,1566209.88
BCOMR,2019-04-04,AT,Sell,equity,15256466.16
BCOMR,2019-04-05,AT,Buy,SIC,11176536.65
BCOMR,2019-04-05,AT,Buy,equity,3617475.18
BCOMR,2019-04-05,AT,Cross,equity,78808799.25
BCOMR,2019-04-05,AT,Sell,SIC,2194406
BCOMR,2019-04-05,AT,Sell,equity,5092125.23
BCOMR,2019-04-05,IO,Cross,equity,109890000
BCOMR,2019-04-08,AT,Buy,SIC,4415405.15
BCOMR,2019-04-08,AT,Buy,equity,556111.68
BCOMR,2019-04-08,AT,Cross,equity,3891136.22
BCOMR,2019-04-08,AT,Sell,SIC,1230831
BCOMR,2019-04-08,AT,Sell,equity,5173817.91
BCOMR,2019-04-09,AT,Buy,SIC,6928515.82
BCOMR,2019-04-09,AT,Buy,equity,1328822.33
BCOMR,2019-04-09,AT,Cross,equity,33657.6
BCOMR,2019-04-09,AT,Sell,SIC,16242026.86
BCOMR,2019-04-09,AT,Sell,equity,1745083.47
BCOMR,2019-04-09,IO,Cross,SIC,3982776
BCOMR,2019-04-10,AT,Buy,SIC,11722313.19
BCOMR,2019-04-10,AT,Buy,equity,3518118.44
BCOMR,2019-04-10,AT,Cross,equity,408215.24
BCOMR,2019-04-10,AT,Sell,SIC,10018573.12
BCOMR,2019-04-10,AT,Sell,equity,2903760.48
BCOMR,2019-04-11,AT,Buy,SIC,20355622.2
BCOMR,2019-04-11,AT,Buy,equity,628197.95
BCOMR,2019-04-11,AT,Cross,equity,12543.3
BCOMR,2019-04-11,AT,Sell,SIC,1557698.9
BCOMR,2019-04-11,AT,Sell,equity,5234232.35
BCOMR,2019-04-12,AT,Buy,SIC,31475407.74
BCOMR,2019-04-12,AT,Buy,equity,883830.23
BCOMR,2019-04-12,AT,Cross,equity,108021.5
BCOMR,2019-04-12,AT,Sell,SIC,650078.78
BCOMR,2019-04-12,AT,Sell,equity,2709701.88
BCOMR,2019-04-15,AT,Buy,SIC,639275.95
BCOMR,2019-04-15,AT,Buy,equity,850353.81
BCOMR,2019-04-15,AT,Cross,equity,28063935.4
BCOMR,2019-04-15,AT,Sell,SIC,2863885
BCOMR,2019-04-15,AT,Sell,equity,1996603.7
BCOMR,2019-04-16,AT,Buy,SIC,944470
BCOMR,2019-04-16,AT,Buy,equity,3954702.38
BCOMR,2019-04-16,AT,Cross,equity,344156
BCOMR,2019-04-16,AT,Sell,SIC,4569676.5
BCOMR,2019-04-16,AT,Sell,equity,4333941.88
BCOMR,2019-04-16,IO,Cross,equity,89760000
BCOMR,2019-04-17,AT,Buy,SIC,5477594.57
BCOMR,2019-04-17,AT,Buy,equity,468808.42
BCOMR,2019-04-17,AT,Sell,SIC,2410927.78
BCOMR,2019-04-17,AT,Sell,equity,1633516.58
BCOMR,2019-04-22,AT,Buy,SIC,18123.56
BCOMR,2019-04-22,AT,Buy,equity,78247.28
BCOMR,2019-04-22,AT,Cross,equity,19800
BCOMR,2019-04-22,AT,Sell,SIC,1242113.73
BCOMR,2019-04-22,AT,Sell,equity,2270955.99
BCOMR,2019-04-23,AT,Buy,SIC,4566933.2
BCOMR,2019-04-23,AT,Buy,equity,263617.02
BCOMR,2019-04-23,AT,Cross,equity,44969.6
BCOMR,2019-04-23,AT,Sell,SIC,2856981.98
BCOMR,2019-04-23,AT,Sell,equity,2607032.55
BCOMR,2019-04-24,AT,Buy,SIC,1083004.75
BCOMR,2019-04-24,AT,Buy,equity,290491.02
BCOMR,2019-04-24,AT,Cross,equity,2025139.92
BCOMR,2019-04-24,AT,Sell,SIC,13353581.72
BCOMR,2019-04-24,AT,Sell,equity,2829774.02
BCOMR,2019-04-25,AT,Buy,SIC,972716.8
BCOMR,2019-04-25,AT,Buy,equity,1783337.1
BCOMR,2019-04-25,AT,Cross,equity,905550.82
BCOMR,2019-04-25,AT,Sell,SIC,9641484.67
BCOMR,2019-04-25,AT,Sell,equity,1453422.94
BCOMR,2019-04-25,IP,Cross,equity,40000000
BCOMR,2019-04-26,AT,Buy,SIC,6625777.9
BCOMR,2019-04-26,AT,Buy,equity,590173.97
BCOMR,2019-04-26,AT,Sell,SIC,8635243.83
BCOMR,2019-04-26,AT,Sell,equity,5665104.56
BCOMR,2019-04-26,IP,Cross,equity,23800000
BCOMR,2019-04-29,AT,Buy,SIC,1936506.22
BCOMR,2019-04-29,AT,Buy,equity,1086129.71
BCOMR,2019-04-29,AT,Sell,SIC,22544138.01
BCOMR,2019-04-29,AT,Sell,equity,1982537.78
BCOMR,2019-04-30,AT,Buy,SIC,4329637.98
BCOMR,2019-04-30,AT,Buy,equity,2169568.33
BCOMR,2019-04-30,AT,Cross,equity,108176
BCOMR,2019-04-30,AT,Sell,SIC,1441985.15
BCOMR,2019-04-30,AT,Sell,equity,1080867.4
BCOMR,2019-05-02,AT,Buy,SIC,4168164
BCOMR,2019-05-02,AT,Buy,equity,10452981.83
BCOMR,2019-05-02,AT,Cross,equity,8522034.35
BCOMR,2019-05-02,AT,Sell,SIC,7823827.92
BCOMR,2019-05-02,AT,Sell,equity,2440201.38
BCOMR,2019-05-03,AT,Buy,SIC,9970650.04
BCOMR,2019-05-03,AT,Buy,equity,798203.29
BCOMR,2019-05-03,AT,Cross,equity,646049.6
BCOMR,2019-05-03,AT,Sell,SIC,264092
BCOMR,2019-05-03,AT,Sell,equity,7415127.18
BCOMR,2019-05-03,IP,Cross,equity,15450000
BCOMR,2019-05-06,AT,Buy,SIC,778767.5
BCOMR,2019-05-06,AT,Buy,equity,955360.56
BCOMR,2019-05-06,AT,Sell,SIC,4903074.71
BCOMR,2019-05-06,AT,Sell,equity,5530270.21
BCOMR,2019-05-07,AT,Buy,SIC,4842615.54
BCOMR,2019-05-07,AT,Buy,equity,7983967.49
BCOMR,2019-05-07,AT,Sell,SIC,5373007.51
BCOMR,2019-05-07,AT,Sell,equity,1047165.04
BCOMR,2019-05-08,AT,Buy,SIC,1994747.85
BCOMR,2019-05-08,AT,Buy,equity,6296191.1
BCOMR,2019-05-08,AT,Sell,SIC,3645863.2
BCOMR,2019-05-08,AT,Sell,equity,466157.26
BCOMR,2019-05-08,IP,Cross,equity,41700000
BCOMR,2019-05-09,AT,Buy,SIC,216659.5
BCOMR,2019-05-09,AT,Buy,equity,5411196.43
BCOMR,2019-05-09,AT,Cross,SIC,87186.5
BCOMR,2019-05-09,AT,Sell,SIC,9527512.95
BCOMR,2019-05-09,AT,Sell,equity,2665998.7
BCOMR,2019-05-10,AT,Buy,SIC,25548141.6
BCOMR,2019-05-10,AT,Buy,equity,4633315.22
BCOMR,2019-05-10,AT,Cross,equity,100808.48
BCOMR,2019-05-10,AT,Sell,SIC,4382026.58
BCOMR,2019-05-10,AT,Sell,equity,729675.82
BCOMR,2019-05-13,AT,Buy,SIC,3342857.02
BCOMR,2019-05-13,AT,Buy,equity,2948414.11
BCOMR,2019-05-13,AT,Cross,equity,1167444.39
BCOMR,2019-05-13,AT,Sell,SIC,1453147.2
BCOMR,2019-05-13,AT,Sell,equity,2234438.69
BCOMR,2019-05-13,IP,Cross,equity,101670000
BCOMR,2019-05-14,AT,Buy,SIC,3101595.92
BCOMR,2019-05-14,AT,Buy,equity,8604675.26
BCOMR,2019-05-14,AT,Cross,equity,1465510.15
BCOMR,2019-05-14,AT,Sell,SIC,917725
BCOMR,2019-05-14,AT,Sell,equity,7230645.52
BCOMR,2019-05-14,IP,Cross,equity,14700000
BCOMR,2019-05-15,AT,Buy,SIC,1124486.96
BCOMR,2019-05-15,AT,Buy,equity,2393371.93
BCOMR,2019-05-15,AT,Cross,equity,119691978.5
BCOMR,2019-05-15,AT,Sell,SIC,401507.24
BCOMR,2019-05-15,AT,Sell,equity,1375210.95
BCOMR,2019-05-15,IP,Cross,equity,175000000
BCOMR,2019-05-16,AT,Buy,SIC,3189853.4
BCOMR,2019-05-16,AT,Buy,equity,34539371.92
BCOMR,2019-05-16,AT,Cross,equity,110759.36
BCOMR,2019-05-16,AT,Sell,SIC,421590.23
BCOMR,2019-05-16,AT,Sell,equity,3839936.29
BCOMR,2019-05-16,IO,Cross,equity,4350000
BCOMR,2019-05-17,AT,Buy,SIC,1161286.06
BCOMR,2019-05-17,AT,Buy,equity,429975.43
BCOMR,2019-05-17,AT,Cross,SIC,790
BCOMR,2019-05-17,AT,Sell,SIC,1216040
BCOMR,2019-05-17,AT,Sell,equity,1130804.8
BCOMR,2019-05-17,IO,Cross,equity,9315000
BCOMR,2019-05-17,IP,Cross,equity,169600000
BCOMR,2019-05-20,AT,Buy,SIC,1734922.14
BCOMR,2019-05-20,AT,Buy,equity,288676.46
BCOMR,2019-05-20,AT,Sell,SIC,500950
BCOMR,2019-05-20,AT,Sell,equity,612266.32
BCOMR,2019-05-20,IO,Cross,equity,4310000
BCOMR,2019-05-20,IP,Cross,equity,41200000
BCOMR,2019-05-21,AT,Buy,SIC,3858155.1
BCOMR,2019-05-21,AT,Buy,equity,1224957.27
BCOMR,2019-05-21,AT,Cross,SIC,14728
BCOMR,2019-05-21,AT,Cross,equity,27424215.96
BCOMR,2019-05-21,AT,Sell,SIC,4690800.25
BCOMR,2019-05-21,AT,Sell,equity,2175324.65
BCOMR,2019-05-21,IO,Cross,equity,7926000
BCOMR,2019-05-21,IP,Cross,equity,48950000
BCOMR,2019-05-22,AT,Buy,SIC,489965.59
BCOMR,2019-05-22,AT,Buy,equity,3107818.9
BCOMR,2019-05-22,AT,Sell,SIC,659719.24
BCOMR,2019-05-22,AT,Sell,equity,93183.94
BCOMR,2019-05-22,IP,Cross,equity,58200000
BCOMR,2019-05-23,AT,Buy,SIC,3588726
BCOMR,2019-05-23,AT,Buy,equity,1605092.64
BCOMR,2019-05-23,AT,Cross,equity,5161331.3
BCOMR,2019-05-23,AT,Sell,SIC,714874.77
BCOMR,2019-05-23,AT,Sell,equity,733230.84
BCOMR,2019-05-23,IP,Cross,equity,52030000
BCOMR,2019-05-24,AT,Buy,SIC,2080490
BCOMR,2019-05-24,AT,Buy,equity,6041536.01
BCOMR,2019-05-24,AT,Cross,equity,48535.15
BCOMR,2019-05-24,AT,Sell,SIC,1226389.95
BCOMR,2019-05-24,AT,Sell,equity,462182.23
BCOMR,2019-05-24,IO,Cross,equity,5150000
BCOMR,2019-05-24,IP,Cross,equity,12000000
BCOMR,2019-05-27,AT,Buy,equity,1811305.67
BCOMR,2019-05-27,AT,Cross,equity,42900.12
BCOMR,2019-05-27,AT,Sell,equity,389301.54
BCOMR,2019-05-28,AT,Buy,SIC,212708.7
BCOMR,2019-05-28,AT,Buy,equity,12837403.39
BCOMR,2019-05-28,AT,Cross,equity,11291277.38
BCOMR,2019-05-28,AT,Sell,SIC,1615138.5
BCOMR,2019-05-28,AT,Sell,equity,854424.68
BCOMR,2019-05-28,IO,Cross,equity,4430000
BCOMR,2019-05-28,IP,Cross,equity,26800000
BCOMR,2019-05-29,AT,Buy,SIC,1743955.65
BCOMR,2019-05-29,AT,Buy,equity,942401.88
BCOMR,2019-05-29,AT,Cross,equity,130102.14
BCOMR,2019-05-29,AT,Sell,SIC,22389492.72
BCOMR,2019-05-29,AT,Sell,equity,2288071.47
BCOMR,2019-05-29,IO,Cross,equity,4470000
BCOMR,2019-05-30,AT,Buy,SIC,2420876.92
BCOMR,2019-05-30,AT,Buy,equity,3947582.14
BCOMR,2019-05-30,AT,Cross,equity,2546901.25
BCOMR,2019-05-30,AT,Sell,SIC,1793395.5
BCOMR,2019-05-30,AT,Sell,equity,8097714.19
BCOMR,2019-05-30,IO,Cross,equity,4470000
BCOMR,2019-05-31,AT,Buy,SIC,385746.5
BCOMR,2019-05-31,AT,Buy,equity,3347185.6
BCOMR,2019-05-31,AT,Cross,SIC,1419385
BCOMR,2019-05-31,AT,Cross,equity,624137.27
BCOMR,2019-05-31,AT,Sell,SIC,22763543.21
BCOMR,2019-05-31,AT,Sell,equity,4763879.2
BCOMR,2019-06-03,AT,Buy,SIC,2097501.75
BCOMR,2019-06-03,AT,Buy,equity,18127336.78
BCOMR,2019-06-03,AT,Cross,equity,400.4
BCOMR,2019-06-03,AT,Sell,SIC,1152800.75
BCOMR,2019-06-03,AT,Sell,equity,2013929.13
BCOMR,2019-06-03,IO,Cross,equity,37644475.7
BCOMR,2019-06-04,AT,Buy,SIC,4028180.13
BCOMR,2019-06-04,AT,Buy,equity,5159398.79
BCOMR,2019-06-04,AT,Cross,equity,56859.82
BCOMR,2019-06-04,AT,Sell,SIC,787155.7
BCOMR,2019-06-04,AT,Sell,equity,11770782.41
BCOMR,2019-06-04,IO,Cross,equity,1580261.17
BCOMR,2019-06-04,IP,Cross,equity,57300000
BCOMR,2019-06-05,AT,Buy,SIC,1580430
BCOMR,2019-06-05,AT,Buy,equity,6286772.41
BCOMR,2019-06-05,AT,Cross,equity,1312006.99
BCOMR,2019-06-05,AT,Sell,SIC,1164428
BCOMR,2019-06-05,AT,Sell,equity,4149949.14
BCOMR,2019-06-05,IO,Cross,equity,2975000
BCOMR,2019-06-06,AT,Buy,SIC,33549828.52
BCOMR,2019-06-06,AT,Buy,equity,4603465.13
BCOMR,2019-06-06,AT,Cross,equity,108457.8
BCOMR,2019-06-06,AT,Sell,SIC,831501
BCOMR,2019-06-06,AT,Sell,equity,1896069.12
BCOMR,2019-06-06,IO,Cross,SIC,2320133.85
BCOMR,2019-06-06,IO,Cross,equity,16336003.04
BCOMR,2019-06-06,IP,Cross,equity,19700000
BCOMR,2019-06-07,AT,Buy,SIC,14028222.7
BCOMR,2019-06-07,AT,Buy,equity,2277136.36
BCOMR,2019-06-07,AT,Cross,equity,146872.66
BCOMR,2019-06-07,AT,Sell,SIC,28406085.37
BCOMR,2019-06-07,AT,Sell,equity,3737201.3
BCOMR,2019-06-07,IO,Cross,SIC,139505118.73
BCOMR,2019-06-10,AT,Buy,SIC,4211142.2
BCOMR,2019-06-10,AT,Buy,equity,108163821.62
BCOMR,2019-06-10,AT,Cross,equity,2223847.86
BCOMR,2019-06-10,AT,Sell,SIC,88944
BCOMR,2019-06-10,AT,Sell,equity,3660885.8
BCOMR,2019-06-10,IO,Cross,SIC,200311680
BCOMR,2019-06-10,IO,Cross,equity,615225
BCOMR,2019-06-11,AT,Buy,SIC,51564498.69
BCOMR,2019-06-11,AT,Buy,equity,4529579.65
BCOMR,2019-06-11,AT,Cross,SIC,105775
BCOMR,2019-06-11,AT,Cross,equity,9046583.29
BCOMR,2019-06-11,AT,Sell,SIC,2819854.5
BCOMR,2019-06-11,AT,Sell,equity,6755614.83
BCOMR,2019-06-11,IO,Cross,SIC,88636702.96
BCOMR,2019-06-11,IO,Cross,equity,2240000
BCOMR,2019-06-12,AT,Buy,SIC,2134297.33
BCOMR,2019-06-12,AT,Buy,equity,8545678.82
BCOMR,2019-06-12,AT,Cross,equity,13460192.75
BCOMR,2019-06-12,AT,Sell,SIC,28510
BCOMR,2019-06-12,AT,Sell,equity,3428093.92
BCOMR,2019-06-12,IO,Cross,SIC,5779720.62
BCOMR,2019-06-12,IP,Cross,equity,70050000
BCOMR,2019-06-13,AT,Buy,SIC,260128.3
BCOMR,2019-06-13,AT,Buy,equity,4456641.94
BCOMR,2019-06-13,AT,Cross,equity,7246459.07
BCOMR,2019-06-13,AT,Sell,SIC,11122524.4
BCOMR,2019-06-13,AT,Sell,equity,2068130.45
BCOMR,2019-06-13,IO,Cross,equity,6758000
BCOMR,2019-06-14,AT,Buy,SIC,6578466.8
BCOMR,2019-06-14,AT,Buy,equity,627979.82
BCOMR,2019-06-14,AT,Sell,SIC,7435.06
BCOMR,2019-06-14,AT,Sell,equity,1566574.95
BCOMR,2019-06-14,IP,Cross,equity,174000000
BCOMR,2019-06-17,AT,Buy,SIC,1517195.13
BCOMR,2019-06-17,AT,Buy,equity,953311.22
BCOMR,2019-06-17,AT,Cross,SIC,23364
BCOMR,2019-06-17,AT,Sell,SIC,492379.43
BCOMR,2019-06-17,AT,Sell,equity,2454304.82
BCOMR,2019-06-17,IP,Cross,equity,378000000
BCOMR,2019-06-18,AT,Buy,SIC,9603433.89
BCOMR,2019-06-18,AT,Buy,equity,568974.25
BCOMR,2019-06-18,AT,Sell,SIC,14649735.46
BCOMR,2019-06-18,AT,Sell,equity,7439482.84
BCOMR,2019-06-18,IP,Cross,equity,168000000
BCOMR,2019-06-19,AT,Buy,SIC,3150259.26
BCOMR,2019-06-19,AT,Buy,equity,481983.78
BCOMR,2019-06-19,AT,Sell,SIC,7124924.5
BCOMR,2019-06-19,AT,Sell,equity,913304.02
BCOMR,2019-06-20,AT,Buy,SIC,17128320.12
BCOMR,2019-06-20,AT,Buy,equity,6187771.08
BCOMR,2019-06-20,AT,Cross,equity,3013600.92
BCOMR,2019-06-20,AT,Sell,SIC,1976015.24
BCOMR,2019-06-20,AT,Sell,equity,5495816.04
BCOMR,2019-06-20,IP,Cross,equity,30000000
BCOMR,2019-06-21,AT,Buy,SIC,6391176.18
BCOMR,2019-06-21,AT,Buy,equity,9730468.88
BCOMR,2019-06-21,AT,Cross,equity,24825024.14
BCOMR,2019-06-21,AT,Sell,SIC,6202828.84
BCOMR,2019-06-21,AT,Sell,equity,2073770.77
BCOMR,2019-06-21,IO,Cross,SIC,103740370.76
BCOMR,2019-06-24,AT,Buy,SIC,10894421
BCOMR,2019-06-24,AT,Buy,equity,16009337.97
BCOMR,2019-06-24,AT,Cross,equity,414448.32
BCOMR,2019-06-24,AT,Sell,SIC,6979604.7
BCOMR,2019-06-24,AT,Sell,equity,2279256.11
BCOMR,2019-06-24,IP,Cross,equity,40000000
