Date,Price,Gain/Loss,Percentage,YTD
09/12/2010,81.12,0.12,0.148148148,10.4725589
10/12/2010,80.59,-0.53,-0.653353057,9.750783059
13/12/2010,81.22,0.63,0.781734707,10.60874302
14/12/2010,81.23,0.01,0.012312238,10.62236143
15/12/2010,81.8,0.57,0.70171119,11.39861092
16/12/2010,81.66,-0.14,-0.171149144,11.20795315
17/12/2010,81.65,-0.01,-0.012245898,11.19433474
20/12/2010,81.88,0.23,0.281690141,11.50755822
21/12/2010,82.52,0.64,0.781631656,12.37913659
22/12/2010,82.92,0.4,0.484730974,12.92387308
23/12/2010,83.51,0.59,0.711529185,13.72735939
29/12/2010,83.57,0.06,0.071847683,13.80906986
30/12/2010,82.46,-1.11,-1.328227833,12.29742612
31/12/2010,83.51,1.05,1.273344652,13.72735939
04/01/2011,83.15,-0.36,-0.431086097,-0.431086097
05/01/2011,84.29,1.14,1.371016236,0.934019878
06/01/2011,83.41,-0.88,-1.044014711,-0.119746138
07/01/2011,82.92,-0.49,-0.587459537,-0.706502215
10/01/2011,84.04,1.12,1.350699469,0.634654532
11/01/2011,85.22,1.18,1.404093289,2.047658963
12/01/2011,85.83,0.61,0.715794414,2.778110406
13/01/2011,85.43,-0.4,-0.466037516,2.299125853
14/01/2011,85.94,0.51,0.596979984,2.909831158
18/01/2011,85.63,-0.31,-0.360716779,2.53861813
19/01/2011,85.59,-0.04,-0.046712601,2.490719674
20/01/2011,84.09,-1.5,-1.752541185,0.694527601
21/01/2011,84.2,0.11,0.130812225,0.826248353
24/01/2011,83.65,-0.55,-0.653206651,0.167644593
25/01/2011,82.31,-1.34,-1.601912732,-1.436953658
26/01/2011,84.27,1.96,2.381241647,0.91007065
27/01/2011,83.19,-1.08,-1.281594874,-0.383187642
28/01/2011,85.34,2.15,2.584445246,2.191354329
31/01/2011,87.39,2.05,2.402156082,4.646150162
01/02/2011,87.82,0.43,0.492047145,5.161058556
02/02/2011,88.53,0.71,0.808471874,6.011256137
03/02/2011,88.39,-0.14,-0.158138484,5.843611544
04/02/2011,86.87,-1.52,-1.719651544,4.023470243
07/02/2011,86.21,-0.66,-0.759755957,3.233145731
08/02/2011,86.37,0.16,0.185593319,3.424739552
09/02/2011,86.53,0.16,0.185249508,3.616333373
10/02/2011,86.53,0,0,3.616333373
11/02/2011,86.03,-0.5,-0.577834277,3.017602682
14/02/2011,87.86,1.83,2.127164942,5.208957011
15/02/2011,87.07,-0.79,-0.899157751,4.262962519
16/02/2011,88.13,1.06,1.217411278,5.532271584
17/02/2011,88.83,0.7,0.794281176,6.370494552
18/02/2011,88.19,-0.64,-0.720477316,5.604119267
22/02/2011,93.56,5.37,6.089125751,12.03448689
23/02/2011,96.66,3.1,3.313381787,15.74661717
24/02/2011,97.25,0.59,0.610386923,16.45311939
25/02/2011,97.69,0.44,0.452442159,16.98000239
28/02/2011,97.92,0.23,0.235438632,17.25541851
01/03/2011,100.98,3.06,3.125,20.91965034
02/03/2011,103.12,2.14,2.119231531,23.4822177
03/03/2011,101.71,-1.41,-1.367339022,21.79379715
04/03/2011,103.41,1.7,1.67141874,23.8294815
07/03/2011,103.69,0.28,0.27076685,24.16477069
08/03/2011,102.17,-1.52,-1.465907995,22.34462939
09/03/2011,102.86,0.69,0.675345013,23.17087774
10/03/2011,101.86,-1,-0.972195217,21.97341636
11/03/2011,100.61,-1.25,-1.227174553,20.47658963
14/03/2011,100.54,-0.07,-0.069575589,20.39276733
15/03/2011,97.1,-3.44,-3.421523772,16.27350018
16/03/2011,97.96,0.86,0.885684861,17.30331697
17/03/2011,100.98,3.02,3.082890976,20.91965034
21/03/2011,101.42,0.44,0.435729847,21.44653335
22/03/2011,102.38,0.96,0.946558864,22.59609628
23/03/2011,102.96,0.58,0.566516898,23.29062388
24/03/2011,103.49,0.53,0.514763015,23.92527841
25/03/2011,103.87,0.38,0.367185235,24.38031373
28/03/2011,103.44,-0.43,-0.413979012,23.86540534
29/03/2011,103.7,0.26,0.251353442,24.1767453
30/03/2011,103.24,-0.46,-0.443587271,23.62591306
31/03/2011,105.07,1.83,1.772568772,25.81726739
01/04/2011,107.89,2.82,2.683925002,29.19410849
04/04/2011,109.52,1.63,1.510798035,31.14597054
05/04/2011,110.17,0.65,0.593498904,31.92432044
06/04/2011,110.57,0.4,0.363075247,32.40330499
07/04/2011,110.97,0.4,0.36176178,32.88228955
08/04/2011,113.54,2.57,2.315941245,35.9597653
11/04/2011,111.33,-2.21,-1.94645059,33.31337564
12/04/2011,108.05,-3.28,-2.946195994,29.38570231
13/04/2011,109.2,1.15,1.064322073,30.7627829
14/04/2011,109.55,0.35,0.320512821,31.18189438
15/04/2011,110.96,1.41,1.287083524,32.87031493
18/04/2011,108.96,-2,-1.802451334,30.47539217
19/04/2011,108.84,-0.12,-0.110132159,30.3316968
26/04/2011,111.51,2.67,2.453142227,33.52891869
27/04/2011,112.6,1.09,0.977490808,34.8341516
28/04/2011,113.1,0.5,0.444049734,35.43288229
03/05/2011,112.31,-0.79,-0.698496905,34.4868878
04/05/2011,110.86,-1.45,-1.291069362,32.75056879
05/05/2011,101.66,-9.2,-8.298755187,21.73392408
06/05/2011,101.15,-0.51,-0.501672241,21.12321878
09/05/2011,104.7,3.55,3.50963915,25.37420668
10/05/2011,106.75,2.05,1.957975167,27.82900251
11/05/2011,103.03,-3.72,-3.484777518,23.37444617
12/05/2011,102.39,-0.64,-0.621178298,22.60807089
13/05/2011,102.9,0.51,0.498095517,23.21877619
16/05/2011,101.52,-1.38,-1.341107872,21.56627949
18/05/2011,102.4,0.88,0.866824271,22.6200455
19/05/2011,101.51,-0.89,-0.869140625,21.55430487
20/05/2011,101.77,0.26,0.256132401,21.86564483
23/05/2011,99.8,-1.97,-1.935737447,19.50664591
24/05/2011,102.29,2.49,2.49498998,22.48832475
25/05/2011,104.51,2.22,2.170300127,25.14668902
26/05/2011,104.38,-0.13,-0.124390011,24.99101904
27/05/2011,104.36,-0.02,-0.019160759,24.96706981
31/05/2011,106.36,2,1.916443082,27.36199258
01/06/2011,105.12,-1.24,-1.165851824,25.87714046
02/06/2011,105.45,0.33,0.313926941,26.27230272
03/06/2011,105.95,0.5,0.474158369,26.87103341
06/06/2011,104.84,-1.11,-1.047663992,25.54185128
07/06/2011,105.66,0.82,0.78214422,26.52376961
08/06/2011,106.77,1.11,1.050539466,27.85295174
09/06/2011,107.94,1.17,1.095813431,29.25398156
10/06/2011,106.2,-1.74,-1.61200667,27.17039875
13/06/2011,105.23,-0.97,-0.913370998,26.00886121
14/06/2011,106.33,1.1,1.045329279,27.32606873
15/06/2011,102.98,-3.35,-3.150568983,23.31457311
16/06/2011,102.51,-0.47,-0.456399301,22.75176626
17/06/2011,101.3,-1.21,-1.180372647,21.30283798
20/06/2011,100.75,-0.55,-0.542941757,20.64423422
21/06/2011,100.59,-0.16,-0.158808933,20.4526404
22/06/2011,102.41,1.82,1.809324983,22.63202012
23/06/2011,98.29,-4.12,-4.023044625,17.69847922
24/06/2011,96.88,-1.41,-1.434530471,16.01005868
27/06/2011,96.19,-0.69,-0.712221305,15.18381032
28/06/2011,98.37,2.18,2.266347853,17.79427613
29/06/2011,101.29,2.92,2.96838467,21.29086337
30/06/2011,101.09,-0.2,-0.197452858,21.05137109
01/07/2011,100.79,-0.3,-0.296765259,20.69213268
05/07/2011,102.7,1.91,1.895029269,22.97928392
06/07/2011,103.01,0.31,0.301850049,23.35049695
07/07/2011,105.83,2.82,2.737598291,26.72733804
08/07/2011,105,-0.83,-0.78427667,25.7334451
11/07/2011,103.77,-1.23,-1.171428571,24.2605676
12/07/2011,104.83,1.06,1.021489833,25.52987666
13/07/2011,105.88,1.05,1.001621673,26.78721111
14/07/2011,104.61,-1.27,-1.199471099,25.26643516
15/07/2011,105.76,1.15,1.099321289,26.64351575
18/07/2011,104.92,-0.84,-0.794251135,25.63764819
19/07/2011,106.05,1.13,1.077011056,26.99077955
20/07/2011,106.6,0.55,0.518623291,27.64938331
21/07/2011,106.82,0.22,0.206378987,27.91282481
22/07/2011,107.49,0.67,0.627223366,28.71512394
25/07/2011,106.91,-0.58,-0.539585078,28.02059634
26/07/2011,107.28,0.37,0.346085492,28.46365705
27/07/2011,106.35,-0.93,-0.86689038,27.35001796
28/07/2011,106.29,-0.06,-0.056417489,27.27817028
29/07/2011,105.07,-1.22,-1.14780318,25.81726739
01/08/2011,105.89,0.82,0.780432093,26.79918573
02/08/2011,105.09,-0.8,-0.755500992,25.84121662
03/08/2011,102.36,-2.73,-2.597773337,22.57214705
04/08/2011,98.14,-4.22,-4.122704181,17.51886002
05/08/2011,97.57,-0.57,-0.580802935,16.83630703
08/08/2011,93.53,-4.04,-4.140616993,11.99856305
10/08/2011,93.75,0.22,0.235218646,12.26200455
11/08/2011,96.28,2.53,2.698666667,15.29158185
12/08/2011,96.43,0.15,0.155795596,15.47120105
15/08/2011,98.26,1.83,1.897749663,17.66255538
16/08/2011,98.15,-0.11,-0.111947893,17.53083463
17/08/2011,99.32,1.17,1.19205298,18.93186445
18/08/2011,94.98,-4.34,-4.369714056,13.73488205
19/08/2011,95.9,0.92,0.968624974,14.83654652
22/08/2011,96.06,0.16,0.166840459,15.02814034
23/08/2011,97.5,1.44,1.499063086,16.75248473
24/08/2011,97.84,0.34,0.348717949,17.1596216
25/08/2011,98.05,0.21,0.214636141,17.41108849
26/08/2011,98.72,0.67,0.683324834,18.21338762
31/08/2011,102.4,3.68,3.727714749,22.6200455
01/09/2011,103.57,1.17,1.142578125,24.02107532
02/09/2011,101.7,-1.87,-1.805542145,21.78182254
06/09/2011,101.02,-0.68,-0.668633235,20.9675488
07/09/2011,104.27,3.25,3.217184716,24.85929829
08/09/2011,103.7,-0.57,-0.546657716,24.1767453
09/09/2011,102.06,-1.64,-1.581485053,22.21290863
12/09/2011,101.81,-0.25,-0.244953949,21.91354329
13/09/2011,102.04,0.23,0.225911011,22.18895941
14/09/2011,101.5,-0.54,-0.529204234,21.54233026
15/09/2011,103.64,2.14,2.108374384,24.10489762
16/09/2011,103.15,-0.49,-0.472790428,23.51814154
19/09/2011,100.67,-2.48,-2.404265633,20.54843731
20/09/2011,101.48,0.81,0.804609119,21.51838103
21/09/2011,101.45,-0.03,-0.029562475,21.48245719
22/09/2011,96.46,-4.99,-4.918679152,15.5071249
23/09/2011,95.72,-0.74,-0.767157371,14.62100347
26/09/2011,95.41,-0.31,-0.323861262,14.24979044
27/09/2011,97.98,2.57,2.693637983,17.3272662
28/09/2011,95.94,-2.04,-2.082057563,14.88444498
29/09/2011,95.94,0,0,14.88444498
30/09/2011,93.87,-2.07,-2.157598499,12.40569992
03/10/2011,94.44,0.57,0.607222755,13.0882529
04/10/2011,92.89,-1.55,-1.641253706,11.23218776
05/10/2011,95.54,2.65,2.852836689,14.40546042
06/10/2011,97.62,2.08,2.177098597,16.8961801
07/10/2011,98.5,0.88,0.90145462,17.94994611
10/10/2011,100.99,2.49,2.527918782,20.93162496
11/10/2011,101.84,0.85,0.841667492,21.94946713
12/10/2011,102.5,0.66,0.648075412,22.73979164
13/10/2011,101.56,-0.94,-0.917073171,21.61417794
14/10/2011,104.25,2.69,2.648680583,24.83534906
17/10/2011,103.06,-1.19,-1.141486811,23.41037002
18/10/2011,103.97,0.91,0.882980788,24.50005987
19/10/2011,102.51,-1.46,-1.404251226,22.75176626
20/10/2011,102.67,0.16,0.156082333,22.94336008
21/10/2011,103.8,1.13,1.100613616,24.29649144
24/10/2011,105.54,1.74,1.676300578,26.38007424
25/10/2011,105.35,-0.19,-0.18002653,26.15255658
26/10/2011,103.25,-2.1,-1.993355482,23.63788768
27/10/2011,105.87,2.62,2.537530266,26.7752365
28/10/2011,104.69,-1.18,-1.114574478,25.36223207
31/10/2011,103.91,-0.78,-0.745056834,24.42821219
01/11/2011,103.94,0.03,0.028871138,24.46413603
02/11/2011,105.68,1.74,1.674042717,26.54771884
03/11/2011,106.63,0.95,0.898940197,27.68530715
04/11/2011,107.73,1.1,1.031604614,29.00251467
08/11/2011,110.56,2.83,2.626937715,32.39133038
09/11/2011,109.53,-1.03,-0.931620839,31.15794516
10/11/2011,109.42,-0.11,-0.100429106,31.0262244
11/11/2011,110.24,0.82,0.749405959,32.00814274
14/11/2011,108.86,-1.38,-1.251814224,30.35564603
15/11/2011,109.38,0.52,0.477677751,30.97832595
16/11/2011,110.13,0.75,0.68568294,31.87642199
17/11/2011,107.11,-3.02,-2.742213747,28.26008861
18/11/2011,105.65,-1.46,-1.363084679,26.51179499
21/11/2011,104,-1.65,-1.56176053,24.53598371
22/11/2011,105.45,1.45,1.394230769,26.27230272
23/11/2011,104.99,-0.46,-0.436225699,25.72147048
28/11/2011,106.04,1.05,1.000095247,26.97880493
29/11/2011,107.92,1.88,1.772915881,29.23003233
30/11/2011,107.64,-0.28,-0.259451446,28.89474314
01/12/2011,106.38,-1.26,-1.170568562,27.3859418
02/12/2011,107.05,0.67,0.629817635,28.18824093
05/12/2011,107.1,0.05,0.046707146,28.248114
06/12/2011,107.23,0.13,0.121381886,28.40378398
07/12/2011,106.38,-0.85,-0.792688613,27.3859418
08/12/2011,104.92,-1.46,-1.372438428,25.63764819
09/12/2011,105.28,0.36,0.343118567,26.06873428
12/12/2011,104.14,-1.14,-1.082826748,24.70362831
13/12/2011,105.7,1.56,1.497983484,26.57166806
14/12/2011,101.93,-3.77,-3.566698202,22.05723865
15/12/2011,101.04,-0.89,-0.873148239,20.99149802
16/12/2011,101.33,0.29,0.287015044,21.33876182
19/12/2011,100.9,-0.43,-0.424356064,20.82385343
20/12/2011,104.08,3.18,3.151635282,24.63178063
21/12/2011,104.86,0.78,0.74942352,25.5658005
22/12/2011,105.12,0.26,0.247949647,25.87714046
23/12/2011,105.17,0.05,0.047564688,25.93701353
28/12/2011,104.86,-0.31,-0.294760863,25.5658005
29/12/2011,104.97,0.11,0.104901774,25.69752125
30/12/2011,105,0.03,0.028579594,25.7334451
03/01/2012,108.12,3.12,2.971428571,2.971428571
04/01/2012,109.3,1.18,1.091379948,4.095238095
05/01/2012,108.48,-0.82,-0.750228728,3.314285714
06/01/2012,108.2,-0.28,-0.258112094,3.047619048
09/01/2012,107.62,-0.58,-0.536044362,2.495238095
10/01/2012,108.78,1.16,1.077866568,3.6
11/01/2012,107.5,-1.28,-1.176686891,2.380952381
12/01/2012,106.79,-0.71,-0.660465116,1.704761905
13/01/2012,106.29,-0.5,-0.468208634,1.228571429
17/01/2012,107.46,1.17,1.100762066,2.342857143
18/01/2012,106.98,-0.48,-0.446677834,1.885714286
19/01/2012,106.84,-0.14,-0.130865582,1.752380952
20/01/2012,105.33,-1.51,-1.413328341,0.314285714
25/01/2012,106.42,1.09,1.034842875,1.352380952
26/01/2012,107.07,0.65,0.610787446,1.971428571
27/01/2012,107.22,0.15,0.140095265,2.114285714
30/01/2012,106.53,-0.69,-0.643536654,1.457142857
31/01/2012,106.3,-0.23,-0.215901624,1.238095238
01/02/2012,105.77,-0.53,-0.498588899,0.733333333
02/02/2012,105.05,-0.72,-0.680722322,0.047619048
03/02/2012,105.57,0.52,0.49500238,0.542857143
06/02/2012,107.47,1.9,1.799753718,2.352380952
07/02/2012,107.87,0.4,0.372196892,2.733333333
08/02/2012,108.51,0.64,0.593306758,3.342857143
09/02/2012,110.09,1.58,1.456086997,4.847619048
10/02/2012,109.31,-0.78,-0.708511218,4.104761905
13/02/2012,110.61,1.3,1.1892782,5.342857143
14/02/2012,110.21,-0.4,-0.361630956,4.961904762
15/02/2012,111.23,1.02,0.925505852,5.933333333
16/02/2012,111.78,0.55,0.494470916,6.457142857
17/02/2012,111.38,-0.4,-0.357845768,6.076190476
21/02/2012,112.54,1.16,1.041479619,7.180952381
22/02/2012,113.17,0.63,0.55980096,7.780952381
23/02/2012,114.36,1.19,1.051515419,8.914285714
24/02/2012,116.16,1.8,1.573976915,10.62857143
27/02/2012,115.52,-0.64,-0.550964187,10.01904762
28/02/2012,113.76,-1.76,-1.523545706,8.342857143
29/02/2012,113.77,0.01,0.008790436,8.352380952
01/03/2012,117.54,3.77,3.313703085,11.94285714
02/03/2012,115.19,-2.35,-1.999319381,9.704761905
05/03/2012,115.3,0.11,0.095494401,9.80952381
06/03/2012,113.22,-2.08,-1.803989592,7.828571429
07/03/2012,114.63,1.41,1.24536301,9.171428571
08/03/2012,115.76,1.13,0.985780337,10.24761905
09/03/2012,115.76,0,0,10.24761905
12/03/2012,115.18,-0.58,-0.501036628,9.695238095
13/03/2012,116.22,1.04,0.902934537,10.68571429
14/03/2012,115.06,-1.16,-0.998107038,9.580952381
15/03/2012,113.39,-1.67,-1.451416652,7.99047619
16/03/2012,115.54,2.15,1.896110768,10.03809524
19/03/2012,115.96,0.42,0.363510473,10.43809524
20/03/2012,113.95,-2.01,-1.73335633,8.523809524
21/03/2012,114.08,0.13,0.114085125,8.647619048
22/03/2012,112.99,-1.09,-0.955469846,7.60952381
23/03/2012,114.73,1.74,1.539959288,9.266666667
26/03/2012,115.47,0.74,0.644992591,9.971428571
27/03/2012,115.3,-0.17,-0.147224387,9.80952381
28/03/2012,114.06,-1.24,-1.075455334,8.628571429
29/03/2012,112.09,-1.97,-1.727161143,6.752380952
30/03/2012,112.36,0.27,0.240877866,7.00952381
02/04/2012,114.22,1.86,1.655393378,8.780952381
03/04/2012,113.38,-0.84,-0.735422868,7.980952381
10/04/2012,109.67,-3.71,-3.272182043,4.447619048
11/04/2012,110.44,0.77,0.702106319,5.180952381
12/04/2012,111.83,1.39,1.258601956,6.504761905
13/04/2012,111.33,-0.5,-0.447107216,6.028571429
16/04/2012,109.89,-1.44,-1.2934519,4.657142857
17/04/2012,110.15,0.26,0.236600237,4.904761905
18/04/2012,108.81,-1.34,-1.216522923,3.628571429
19/04/2012,109.75,0.94,0.863891186,4.523809524
20/04/2012,110.48,0.73,0.665148064,5.219047619
23/04/2012,109.75,-0.73,-0.660753077,4.523809524
24/04/2012,109.96,0.21,0.191343964,4.723809524
25/04/2012,109.47,-0.49,-0.445616588,4.257142857
26/04/2012,111.5,2.03,1.85438933,6.19047619
27/04/2012,110.99,-0.51,-0.457399103,5.704761905
30/04/2012,110.81,-0.18,-0.162176773,5.533333333
02/05/2012,112.01,1.2,1.082934753,6.676190476
03/05/2012,110.53,-1.48,-1.321310597,5.266666667
04/05/2012,106.71,-3.82,-3.456075274,1.628571429
08/05/2012,105.53,-1.18,-1.105800768,0.504761905
09/05/2012,105,-0.53,-0.502226855,0
10/05/2012,104.59,-0.41,-0.39047619,-0.39047619
11/05/2012,104.19,-0.4,-0.382445741,-0.771428571
14/05/2012,102.81,-1.38,-1.324503311,-2.085714286
15/05/2012,102.51,-0.3,-0.291800409,-2.371428571
16/05/2012,101.94,-0.57,-0.556043313,-2.914285714
17/05/2012,100.74,-1.2,-1.177163037,-4.057142857
18/05/2012,100.4,-0.34,-0.337502482,-4.380952381
21/05/2012,101.42,1.02,1.015936255,-3.40952381
22/05/2012,101.04,-0.38,-0.37467955,-3.771428571
23/05/2012,98.72,-2.32,-2.296120348,-5.980952381
24/05/2012,99.25,0.53,0.536871961,-5.476190476
25/05/2012,100.11,0.86,0.866498741,-4.657142857
29/05/2012,99.86,-0.25,-0.249725302,-4.895238095
30/05/2012,96.63,-3.23,-3.23452834,-7.971428571
31/05/2012,95.32,-1.31,-1.35568664,-9.219047619
01/06/2012,90.88,-4.44,-4.657994125,-13.44761905
05/06/2012,93.14,2.26,2.486795775,-11.2952381
06/06/2012,93.14,0,0,-11.2952381
07/06/2012,92.16,-0.98,-1.052179515,-12.22857143
08/06/2012,91.79,-0.37,-0.401475694,-12.58095238
11/06/2012,90.41,-1.38,-1.503431746,-13.8952381
12/06/2012,90.76,0.35,0.387125318,-13.56190476
13/06/2012,90.61,-0.15,-0.165271045,-13.7047619
14/06/2012,91.72,1.11,1.22503035,-12.64761905
15/06/2012,91.94,0.22,0.239860445,-12.43809524
18/06/2012,90.39,-1.55,-1.685882097,-13.91428571
19/06/2012,90.8,0.41,0.453589999,-13.52380952
20/06/2012,88.01,-2.79,-3.072687225,-16.18095238
21/06/2012,84.67,-3.34,-3.795023293,-19.36190476
22/06/2012,85.68,1.01,1.192866423,-18.4
25/06/2012,85.25,-0.43,-0.501867414,-18.80952381
26/06/2012,86.12,0.87,1.020527859,-17.98095238
27/06/2012,87.3,1.18,1.370181143,-16.85714286
28/06/2012,85.62,-1.68,-1.924398625,-18.45714286
29/06/2012,90.53,4.91,5.734641439,-13.78095238
02/07/2012,88.84,-1.69,-1.866784491,-15.39047619
03/07/2012,92.88,4.04,4.547501126,-11.54285714
05/07/2012,93,0.12,0.129198966,-11.42857143
06/07/2012,90.2,-2.8,-3.010752688,-14.0952381
09/07/2012,91.8,1.6,1.77383592,-12.57142857
10/07/2012,90.44,-1.36,-1.481481481,-13.86666667
11/07/2012,92.05,1.61,1.780185759,-12.33333333
12/07/2012,92.18,0.13,0.141227594,-12.20952381
13/07/2012,94.08,1.9,2.061184639,-10.4
16/07/2012,95.67,1.59,1.69005102,-8.885714286
17/07/2012,96.23,0.56,0.585345458,-8.352380952
18/07/2012,97.27,1.04,1.080744051,-7.361904762
19/07/2012,99.75,2.48,2.549604195,-5
20/07/2012,98.76,-0.99,-0.992481203,-5.942857143
23/07/2012,94.98,-3.78,-3.82746051,-9.542857143
24/07/2012,95.33,0.35,0.368498631,-9.20952381
25/07/2012,95.74,0.41,0.430084968,-8.819047619
26/07/2012,96.91,1.17,1.222059745,-7.704761905
27/07/2012,98.04,1.13,1.166030337,-6.628571429
30/07/2012,97.69,-0.35,-0.356997144,-6.961904762
31/07/2012,96.06,-1.63,-1.668543351,-8.514285714
01/08/2012,96.42,0.36,0.374765771,-8.171428571
02/08/2012,96.11,-0.31,-0.32151006,-8.466666667
03/08/2012,98.99,2.88,2.996566434,-5.723809524
06/08/2012,99.48,0.49,0.494999495,-5.257142857
07/08/2012,101.25,1.77,1.779252111,-3.571428571
08/08/2012,101.64,0.39,0.385185185,-3.2
10/08/2012,101.7,0.06,0.059031877,-3.142857143
13/08/2012,101.95,0.25,0.245821042,-2.904761905
14/08/2012,102.14,0.19,0.186365866,-2.723809524
15/08/2012,103.43,1.29,1.262972391,-1.495238095
16/08/2012,104.01,0.58,0.560765735,-0.942857143
17/08/2012,103.65,-0.36,-0.346120565,-1.285714286
21/08/2012,104.07,0.42,0.405209841,-0.885714286
22/08/2012,104.37,0.3,0.288267512,-0.6
23/08/2012,104.49,0.12,0.114975568,-0.485714286
24/08/2012,103.3,-1.19,-1.138864963,-1.619047619
28/08/2012,102.47,-0.83,-0.803484995,-2.40952381
29/08/2012,102.24,-0.23,-0.224455938,-2.628571429
30/08/2012,102.17,-0.07,-0.068466354,-2.695238095
31/08/2012,103.67,1.5,1.468141333,-1.266666667
04/09/2012,103.55,-0.12,-0.115751905,-1.380952381
05/09/2012,103.05,-0.5,-0.482858522,-1.857142857
06/09/2012,103.22,0.17,0.164968462,-1.695238095
07/09/2012,104.04,0.82,0.794419686,-0.914285714
10/09/2012,104.29,0.25,0.240292195,-0.676190476
11/09/2012,104.9,0.61,0.58490747,-0.095238095
12/09/2012,105.36,0.46,0.438512869,0.342857143
13/09/2012,105.97,0.61,0.57896735,0.923809524
14/09/2012,107.01,1.04,0.981409833,1.914285714
17/09/2012,104.55,-2.46,-2.298850575,-0.428571429
18/09/2012,102.8,-1.75,-1.673840268,-2.095238095
19/09/2012,99.16,-3.64,-3.540856031,-5.561904762
20/09/2012,100.6,1.44,1.452198467,-4.19047619
21/09/2012,101.47,0.87,0.864811133,-3.361904762
24/09/2012,100.2,-1.27,-1.251601459,-4.571428571
25/09/2012,100.06,-0.14,-0.139720559,-4.704761905
26/09/2012,98.68,-1.38,-1.379172497,-6.019047619
27/09/2012,101.28,2.6,2.634779084,-3.542857143
28/09/2012,101.05,-0.23,-0.227093207,-3.761904762
01/10/2012,102.13,1.08,1.068777833,-2.733333333
02/10/2012,101.7,-0.43,-0.421032018,-3.142857143
03/10/2012,98.27,-3.43,-3.3726647,-6.40952381
04/10/2012,101,2.73,2.778060446,-3.80952381
05/10/2012,100.5,-0.5,-0.495049505,-4.285714286
08/10/2012,100.03,-0.47,-0.467661692,-4.733333333
09/10/2012,102.23,2.2,2.199340198,-2.638095238
10/10/2012,102.68,0.45,0.440183899,-2.20952381
11/10/2012,103.32,0.64,0.623295676,-1.6
12/10/2012,102.67,-0.65,-0.629113434,-2.219047619
15/10/2012,102.23,-0.44,-0.428557514,-2.638095238
16/10/2012,102.14,-0.09,-0.08803678,-2.723809524
17/10/2012,101.25,-0.89,-0.871353045,-3.571428571
18/10/2012,101.11,-0.14,-0.138271605,-3.704761905
19/10/2012,99.9,-1.21,-1.196716447,-4.857142857
